id;text;correct_answer;choice_2;choice_3;choice_4
41029;Quel nombre vient après ? 62, 59, 56, 53, …;50;51;49;53
41030;Quel nombre vient après ? 144, 125, 106, 87, …;68;69;67;87
41031;Quel nombre vient après ? 141, 147, 153, 159, …;165;164;166;159
41032;Quel nombre vient après ? 176, 172, 168, 164, …;160;161;159;164
41033;Quel nombre vient après ? 60, 48, 36, 24, …;12;13;11;24
41034;Quel nombre vient après ? 204, 188, 172, 156, …;140;141;139;156
41035;Quel nombre vient après ? 82, 79, 76, 73, …;70;71;69;73
41036;Quel nombre vient après ? 146, 149, 152, 155, …;158;157;159;155
41037;Quel nombre vient après ? 137, 147, 157, 167, …;177;176;178;167
41038;Quel nombre vient après ? 200, 186, 172, 158, …;144;145;143;158
41039;Quel nombre vient après ? 0, 2, 4, 6, …;8;7;9;6
41040;Quel nombre vient après ? 32, 36, 40, 44, …;48;47;49;44
41041;Quel nombre vient après ? 80, 79, 78, 77, …;76;77;75;74
41042;Quel nombre vient après ? 116, 98, 80, 62, …;44;45;43;62
41043;Quel nombre vient après ? 269, 254, 239, 224, …;209;210;208;224
41044;Quel nombre vient après ? 8, 21, 34, 47, …;60;59;61;47
41045;Quel nombre vient après ? 103, 106, 109, 112, …;115;114;116;112
41046;Quel nombre vient après ? 116, 109, 102, 95, …;88;89;87;95
41047;Quel nombre vient après ? 283, 263, 243, 223, …;203;204;202;223
41048;Quel nombre vient après ? 138, 127, 116, 105, …;94;95;93;105
41049;Quel nombre vient après ? 137, 139, 141, 143, …;145;144;146;143
41050;Quel nombre vient après ? 13, 19, 25, 31, …;37;36;38;31
41051;Quel nombre vient après ? 106, 98, 90, 82, …;74;75;73;82
41052;Quel nombre vient après ? 55, 67, 79, 91, …;103;102;104;91
41053;Quel nombre vient après ? 107, 94, 81, 68, …;55;56;54;68
41054;Quel nombre vient après ? 178, 176, 174, 172, …;170;171;169;172
41055;Quel nombre vient après ? 6, 8, 10, 12, …;14;13;15;12
41056;Quel nombre vient après ? 148, 149, 150, 151, …;152;151;153;154
41057;Quel nombre vient après ? 106, 94, 82, 70, …;58;59;57;70
41058;Quel nombre vient après ? 245, 240, 235, 230, …;225;226;224;230
41059;Quel nombre vient après ? 63, 76, 89, 102, …;115;114;116;102
41060;Quel nombre vient après ? 56, 57, 58, 59, …;60;59;61;62
41061;Quel nombre vient après ? 101, 97, 93, 89, …;85;86;84;89
41062;Quel nombre vient après ? 77, 64, 51, 38, …;25;26;24;38
41063;Quel nombre vient après ? 96, 97, 98, 99, …;100;99;101;102
41064;Quel nombre vient après ? 130, 126, 122, 118, …;114;115;113;118
41065;Quel nombre vient après ? 138, 147, 156, 165, …;174;173;175;165
41066;Quel nombre vient après ? 62, 81, 100, 119, …;138;137;139;119
41067;Quel nombre vient après ? 11, 18, 25, 32, …;39;38;40;32
41068;Quel nombre vient après ? 172, 169, 166, 163, …;160;161;159;163
41069;Quel nombre vient après ? 123, 132, 141, 150, …;159;158;160;150
41070;Quel nombre vient après ? 81, 92, 103, 114, …;125;124;126;114
41071;Quel nombre vient après ? 53, 61, 69, 77, …;85;84;86;77
41072;Quel nombre vient après ? 73, 89, 105, 121, …;137;136;138;121
41073;Quel nombre vient après ? 126, 107, 88, 69, …;50;51;49;69
41074;Quel nombre vient après ? 128, 112, 96, 80, …;64;65;63;80
41075;Quel nombre vient après ? 266, 248, 230, 212, …;194;195;193;212
41076;Quel nombre vient après ? 235, 217, 199, 181, …;163;164;162;181
41077;Quel nombre vient après ? 54, 68, 82, 96, …;110;109;111;96
41078;Quel nombre vient après ? 6, 26, 46, 66, …;86;85;87;66
41079;Quel nombre vient après ? 59, 63, 67, 71, …;75;74;76;71
41080;Quel nombre vient après ? 132, 139, 146, 153, …;160;159;161;153
41081;Quel nombre vient après ? 93, 91, 89, 87, …;85;86;84;87
41082;Quel nombre vient après ? 157, 141, 125, 109, …;93;94;92;109
41083;Quel nombre vient après ? 87, 97, 107, 117, …;127;126;128;117
41084;Quel nombre vient après ? 227, 212, 197, 182, …;167;168;166;182
41085;Quel nombre vient après ? 85, 76, 67, 58, …;49;50;48;58
41086;Quel nombre vient après ? 141, 137, 133, 129, …;125;126;124;129
41087;Quel nombre vient après ? 75, 64, 53, 42, …;31;32;30;42
41088;Quel nombre vient après ? 133, 120, 107, 94, …;81;82;80;94
41089;Quel nombre vient après ? 60, 70, 80, 90, …;100;99;101;90
41090;Quelle lettre vient après ? F, H, J, L, …;N;M;O;L
41091;Quelle lettre vient après ? J, L, N, P, …;R;Q;S;P
41092;Quelle lettre vient après ? H, J, L, N, …;P;O;Q;N
41093;Quelle lettre vient après ? E, H, K, N, …;Q;P;R;N
41094;Quelle lettre vient après ? K, N, Q, T, …;W;V;X;T
41095;Quelle lettre vient après ? F, G, H, I, …;J;I;K;E
41096;Quelle lettre vient après ? G, H, I, J, …;K;J;L;E
41097;Quelle lettre vient après ? U, V, W, X, …;Y;X;Z;S
41098;Quelle lettre vient après ? L, O, R, U, …;X;W;Y;U
41099;Quelle lettre vient après ? D, G, J, M, …;P;O;Q;M
41100;Quelle lettre vient après ? P, R, T, V, …;X;W;Y;V
41101;Quelle lettre vient après ? Q, S, U, W, …;Y;X;Z;W
41102;Quelle lettre vient après ? I, J, K, L, …;M;L;N;D
41103;Quelle lettre vient après ? I, L, O, R, …;U;T;V;R
41104;Quelle lettre vient après ? E, G, I, K, …;M;L;N;K
41105;Quelle lettre vient après ? N, O, P, Q, …;R;Q;S;J
41106;Quelle lettre vient après ? M, P, S, V, …;Y;X;Z;V
41107;Quelle lettre vient après ? D, F, H, J, …;L;K;M;J
41108;Quelle lettre vient après ? S, T, U, V, …;W;V;X;Q
41109;Quelle lettre vient après ? B, D, F, H, …;J;I;K;H
41110;Quelle lettre vient après ? O, Q, S, U, …;W;V;X;U
41111;Quelle lettre vient après ? H, K, N, Q, …;T;S;U;Q
41112;Quelle lettre vient après ? J, K, L, M, …;N;M;O;D
41113;Quelle lettre vient après ? O, P, Q, R, …;S;R;T;W
41114;Quelle lettre vient après ? V, W, X, Y, …;Z;Y;V;R
41115;Quelle lettre vient après ? R, S, T, U, …;V;U;W;K
41116;Quelle lettre vient après ? F, I, L, O, …;R;Q;S;O
41117;Quelle lettre vient après ? K, L, M, N, …;O;N;P;D
41118;Quelle lettre vient après ? H, I, J, K, …;L;K;M;D
41119;Quelle lettre vient après ? T, U, V, W, …;X;W;Y;G
41120;Quelle lettre vient après ? B, C, D, E, …;F;E;G;Y
41121;Quelle lettre vient après ? D, E, F, G, …;H;G;I;J
41122;Quelle lettre vient après ? C, D, E, F, …;G;F;H;T
41123;Quelle lettre vient après ? M, O, Q, S, …;U;T;V;S
41124;Quelle lettre vient après ? C, F, I, L, …;O;N;P;L
41125;Quelle lettre vient après ? N, P, R, T, …;V;U;W;T
41126;Quelle lettre vient après ? K, M, O, Q, …;S;R;T;Q
41127;Quelle lettre vient après ? L, N, P, R, …;T;S;U;R
41128;Quelle lettre vient après ? Q, R, S, T, …;U;T;V;E
41129;Quelle lettre vient après ? C, E, G, I, …;K;J;L;I
41130;Quelle lettre vient après ? N, Q, T, W, …;Z;Y;W;I
41131;Quelle lettre vient après ? G, J, M, P, …;S;R;T;P
41132;Quelle lettre vient après ? P, Q, R, S, …;T;S;U;Y
41133;Quelle lettre vient après ? M, N, O, P, …;Q;P;R;C
41134;Quelle lettre vient après ? J, M, P, S, …;V;U;W;S
41135;Quelle lettre vient après ? A, D, G, J, …;M;L;N;J
41136;Quelle lettre vient après ? I, K, M, O, …;Q;P;R;O
41137;Quelle lettre vient après ? L, M, N, O, …;P;O;Q;J
41138;Quelle lettre vient après ? B, E, H, K, …;N;M;O;K
41139;Quelle lettre vient après ? G, I, K, M, …;O;N;P;M
41140;Quelle lettre vient après ? R, T, V, X, …;Z;Y;X;W
41141;Quelle lettre vient après ? E, F, G, H, …;I;H;J;E
41142;Quel dessin vient ensuite ? 🍎 🍑 🍋 🍎 🍑 …;🍋;🍓;🍉;🍊
41143;Quelle forme vient ensuite ? ● ▲ ♣ ● ▲ …;♣;♥;■;♠
41144;Quel dessin vient ensuite ? ⭐ 🎵 👑 ⭐ 🎵 …;👑;🔔;💎;🔑
41145;Quel dessin vient ensuite ? 🎈 🎵 ⭐ 🎈 🎵 …;⭐;🔑;🔔;💎
41146;Quelle forme vient ensuite ? ♠ ♥ ▲ ♠ ♥ …;▲;■;♣;★
41147;Quelle couleur vient ensuite ? 🟣 🟢 🔵 🟣 🟢 …;🔵;🟠;🟡;🔴
41148;Quelle couleur vient ensuite ? 🔴 🟡 🟣 🔴 🟡 …;🟣;🟠;🟢;🔵
41149;Quelle couleur vient ensuite ? 🔴 🟡 🔵 🔴 🟡 …;🔵;🟣;🟢;🟠
41150;Quel dessin vient ensuite ? 🍅 🥭 🍇 🍅 🥭 …;🍇;🍉;🍊;🍒
41151;Quel dessin vient ensuite ? 🍋 🍊 🍇 🍋 🍊 …;🍇;🍓;🥭;🍐
41152;Quelle couleur vient ensuite ? 🟣 🔴 🟡 🟣 🔴 …;🟡;🟢;🟠;🔵
41153;Quel dessin vient ensuite ? 🦊 🐯 🐱 🦊 🐯 …;🐱;🐨;🐮;🐶
41154;Quel dessin vient ensuite ? 🐻 🦊 🐸 🐻 🦊 …;🐸;🐟;🐱;🐹
41155;Quelle forme vient ensuite ? ♦ ★ ● ♦ ★ …;●;♠;■;▲
41156;Quel dessin vient ensuite ? 💎 👑 ⭐ 💎 👑 …;⭐;🎵;🎈;🔑
41157;Quel dessin vient ensuite ? 🍐 🍊 🍒 🍐 🍊 …;🍒;🥭;🍌;🍍
41158;Quel dessin vient ensuite ? 🐺 🐻 🐯 🐺 🐻 …;🐯;🐭;🐵;🐔
41159;Quelle couleur vient ensuite ? 🟡 🔴 🟣 🟡 🔴 …;🟣;🔵;🟠;🟢
41160;Quel dessin vient ensuite ? 🥝 🍎 🍍 🥝 🍎 …;🍍;🍑;🍓;🍊
41161;Quel dessin vient ensuite ? 🐵 🐯 🐱 🐵 🐯 …;🐱;🐔;🐘;🐟
41162;Quel dessin vient ensuite ? 🔑 🎵 🎈 🔑 🎵 …;🎈;🔔;⭐;👑
41163;Quel dessin vient ensuite ? 🎁 🎈 🔔 🎁 🎈 …;🔔;🔑;👑;💎
41164;Quel dessin vient ensuite ? 🍌 🍒 🍋 🍌 🍒 …;🍋;🥝;🍐;🍊
41165;Quelle forme vient ensuite ? ■ ♥ ♦ ■ ♥ …;♦;▲;♠;★
41166;Quel dessin vient ensuite ? 🍉 🍎 🍌 🍉 🍎 …;🍌;🍐;🥭;🍇
41167;Quelle forme vient ensuite ? ♠ ▲ ● ♠ ▲ …;●;♦;■;★
41168;Quelle forme vient ensuite ? ♦ ♣ ♥ ♦ ♣ …;♥;●;★;♠
41169;Quel dessin vient ensuite ? 🔔 🎈 👑 🔔 🎈 …;👑;🎁;🔑;⭐
41170;Quelle forme vient ensuite ? ★ ▲ ♠ ★ ▲ …;♠;♦;♣;●
41171;Quelle couleur vient ensuite ? 🟢 🔴 🔵 🟢 🔴 …;🔵;🟠;🟣;🟡
41172;Quel dessin vient ensuite ? 🍒 🍎 🍅 🍒 🍎 …;🍅;🍐;🍇;🍓
41173;Quelle forme vient ensuite ? ■ ♥ ♣ ■ ♥ …;♣;♦;●;★
41174;Quel dessin vient ensuite ? 🐭 🐦 🐷 🐭 🐦 …;🐷;🐺;🐴;🐮
41175;Quelle couleur vient ensuite ? 🟣 🔵 🟠 🟣 🔵 …;🟠;🟢;🔴;🟡
41176;Quel dessin vient ensuite ? 🍋 🍐 🍇 🍋 🍐 …;🍇;🍎;🍉;🥭
41177;Quel dessin vient ensuite ? 🍅 🥭 🍋 🍅 🥭 …;🍋;🍉;🍑;🍌
41178;Quel dessin vient ensuite ? 👑 🎁 🎵 👑 🎁 …;🎵;🎈;🔔;💎
41179;Quelle forme vient ensuite ? ♠ ■ ♥ ♠ ■ …;♥;●;▲;♣
41180;Quel dessin vient ensuite ? 🍅 🍎 🍇 🍅 🍎 …;🍇;🍍;🍒;🍋
41181;Quel dessin vient ensuite ? 🍊 🍓 🍑 🍊 🍓 …;🍑;🍋;🍇;🍒
41182;Quel dessin vient ensuite ? 🐴 🐘 🐻 🐴 🐘 …;🐻;🐢;🐟;🐵
41183;Quel dessin vient ensuite ? 🐝 🐘 🦊 🐝 🐘 …;🦊;🐦;🐼;🐶
41184;Quel dessin vient ensuite ? 🥝 🍊 🍎 🥝 🍊 …;🍎;🍅;🍇;🍑
41185;Quelle couleur vient ensuite ? 🔵 🟡 🟢 🔵 🟡 …;🟢;🟠;🟣;🔴
41186;Quelle forme vient ensuite ? ♦ ★ ■ ♦ ★ …;■;♠;♣;▲
41187;Quelle forme vient ensuite ? ▲ ★ ♣ ▲ ★ …;♣;♠;■;♥
41188;Quelle couleur vient ensuite ? 🟡 🟢 🔵 🟡 🟢 …;🔵;🟠;🔴;🟣
41189;Quel dessin vient ensuite ? 🍇 🥭 🍌 🍇 🥭 …;🍌;🍓;🍉;🍍
41190;Quelle couleur vient ensuite ? 🔵 🟢 🟡 🔵 🟢 …;🟡;🟣;🔴;🟠
41191;Quel dessin vient ensuite ? 🐝 🐢 🐵 🐝 🐢 …;🐵;🐨;🦊;🐴
41192;Quel dessin vient ensuite ? 🐢 🐹 🐷 🐢 🐹 …;🐷;🐻;🦁;🐯
41193;Quel dessin vient ensuite ? 🐯 🐵 🐝 🐯 🐵 …;🐝;🐦;🐘;🐭
41194;Quel dessin vient ensuite ? 🥭 🍊 🍑 🥭 🍊 …;🍑;🍎;🍅;🥝
41195;Quel dessin vient ensuite ? 🍑 🥭 🍓 🍑 🥭 …;🍓;🍊;🍍;🍉
41196;Quelle forme vient ensuite ? ♦ ★ ▲ ♦ ★ …;▲;■;●;♠
41197;Quel dessin vient ensuite ? 🐰 🐘 🐔 🐰 🐘 …;🐔;🐯;🐢;🐻
41198;Quel dessin vient ensuite ? 🍒 🍑 🍌 🍒 🍑 …;🍌;🍍;🍉;🍋
41199;Quelle forme vient ensuite ? ♣ ★ ■ ♣ ★ …;■;♥;●;▲
41200;Quel dessin vient ensuite ? 🐔 🐢 🐟 🐔 🐢 …;🐟;🐻;🐝;🐯
41201;Quel dessin vient ensuite ? 🐵 🐹 🐝 🐵 🐹 …;🐝;🐱;🐦;🐮
41202;Lequel de ces animaux n'a pas 4 pattes ? 🐷 🐮 🐝 🐰;🐝;🐷;🐮;🐰
41203;Lequel de ces animaux n'a pas 4 pattes ? 🐔 🐭 🐰 🐸;🐔;🐰;🐭;🐸
41204;Lequel de ces animaux n'a pas 4 pattes ? 🐴 🐶 🐻 🐔;🐔;🐴;🐶;🐻
41205;Lequel de ces animaux n'a pas 4 pattes ? 🐭 🐶 🐰 🐟;🐟;🐭;🐶;🐰
41206;Lequel de ces animaux n'a pas 4 pattes ? 🐦 🐸 🐻 🐷;🐦;🐷;🐸;🐻
41207;Lequel de ces animaux n'a pas 4 pattes ? 🐱 🐦 🐸 🐴;🐦;🐴;🐱;🐸
41208;Lequel de ces animaux n'a pas 4 pattes ? 🐮 🐦 🐱 🐻;🐦;🐮;🐱;🐻
41209;Lequel de ces animaux n'a pas 4 pattes ? 🐔 🐭 🐷 🐶;🐔;🐷;🐶;🐭
41210;Lequel de ces animaux n'a pas 4 pattes ? 🐸 🐟 🐻 🐷;🐟;🐷;🐻;🐸
41211;Lequel de ces animaux n'a pas 4 pattes ? 🐷 🐻 🐱 🐔;🐔;🐱;🐷;🐻
41212;Lequel de ces animaux n'a pas 4 pattes ? 🐷 🐶 🦁 🐔;🐔;🐶;🐷;🦁
41213;Lequel de ces animaux n'a pas 4 pattes ? 🐝 🐶 🐷 🐱;🐝;🐶;🐷;🐱
41214;Lequel de ces animaux n'a pas 4 pattes ? 🐸 🐰 🐟 🐶;🐟;🐰;🐶;🐸
41215;Lequel de ces animaux n'a pas 4 pattes ? 🐟 🦁 🐱 🐷;🐟;🐱;🦁;🐷
41216;Lequel de ces animaux n'a pas 4 pattes ? 🐷 🐱 🐮 🐦;🐦;🐱;🐮;🐷
41217;Lequel de ces animaux n'a pas 4 pattes ? 🐸 🐷 🐝 🦁;🐝;🐸;🐷;🦁
41218;Lequel de ces animaux n'a pas 4 pattes ? 🐶 🐷 🐟 🐰;🐟;🐰;🐶;🐷
41219;Lequel de ces animaux n'a pas 4 pattes ? 🐔 🐷 🐰 🐮;🐔;🐰;🐷;🐮
41220;Lequel de ces animaux n'a pas 4 pattes ? 🐝 🐷 🐸 🐶;🐝;🐷;🐸;🐶
41221;Lequel de ces animaux n'a pas 4 pattes ? 🐱 🐰 🦁 🐝;🐝;🐰;🦁;🐱
41222;Quel élément n'est pas un fruit ? 🐸 🍋 🥝 🍐;🐸;🍐;🥝;🍋
41223;Quel élément n'est pas un fruit ? 🍎 🍅 🥝 👑;👑;🥝;🍎;🍅
41224;Quel élément n'est pas un animal ? ★ 🐷 🐝 🦊;★;🦊;🐝;🐷
41225;Quel élément n'est pas un rond de couleur ? 🟣 🟠 🎈 🔵;🎈;🟠;🔵;🟣
41226;Quel élément n'est pas un animal ? 🐸 🐷 🦊 ■;■;🐷;🐸;🦊
41227;Quel élément n'est pas un animal ? 🐟 🐭 ♠ 🐝;♠;🐝;🐟;🐭
41228;Quel élément n'est pas une forme ? ● ♣ 🔵 ♥;🔵;●;♥;♣
41229;Quel élément n'est pas un animal ? 🎵 🐭 🐰 🐼;🎵;🐰;🐼;🐭
41230;Quel élément n'est pas un objet ? ⭐ 🎁 🎵 🍋;🍋;⭐;🎵;🎁
41231;Quel élément n'est pas une forme ? ♥ ♠ ■ 🍑;🍑;♥;■;♠
41232;Quel élément n'est pas un objet ? 🎈 💎 👑 🐱;🐱;💎;🎈;👑
41233;Quel élément n'est pas un objet ? 🎵 ♣ 🎈 👑;♣;🎵;👑;🎈
41234;Quel élément n'est pas un rond de couleur ? ♦ 🟣 🔴 🟡;♦;🟣;🟡;🔴
41235;Quel élément n'est pas un animal ? 🐢 🐼 🐺 🟢;🟢;🐼;🐺;🐢
41236;Quel élément n'est pas un animal ? 🐔 🐘 🐶 💎;💎;🐘;🐔;🐶
41237;Quel élément n'est pas une forme ? ■ ● ♥ 🐶;🐶;♥;■;●
41238;Quel élément n'est pas un animal ? 🔑 🐻 🐦 🐭;🔑;🐭;🐻;🐦
41239;Quel élément n'est pas un fruit ? 🍇 🥝 🍎 ⭐;⭐;🍇;🍎;🥝
41240;Quel élément n'est pas un fruit ? 🍉 ♠ 🥝 🍌;♠;🍉;🥝;🍌
41241;Quel élément n'est pas un objet ? 🔑 🎈 🟣 ⭐;🟣;🎈;🔑;⭐
41242;Quel élément n'est pas un objet ? 🎁 🔴 🎵 ⭐;🔴;🎁;🎵;⭐
41243;Quel élément n'est pas une forme ? ■ ♠ 👑 ●;👑;●;■;♠
41244;Quel élément n'est pas un rond de couleur ? 🔴 🟣 🐵 🟡;🐵;🟡;🟣;🔴
41245;Quel élément n'est pas un objet ? 🔔 🎁 🟢 ⭐;🟢;⭐;🔔;🎁
41246;Quel élément n'est pas un rond de couleur ? ♠ 🟡 🟢 🟣;♠;🟣;🟡;🟢
41247;Quel élément n'est pas un animal ? 🐺 🐝 🥝 🐟;🥝;🐺;🐝;🐟
41248;Quel élément n'est pas un objet ? 🔑 🍊 🎁 🎈;🍊;🔑;🎈;🎁
41249;Quel élément n'est pas un rond de couleur ? 🟢 ♦ 🟠 🟣;♦;🟢;🟣;🟠
41250;Quel élément n'est pas un objet ? 🎁 👑 🍊 ⭐;🍊;🎁;⭐;👑
41251;Quel élément n'est pas une forme ? ● 🐔 ♠ ♦;🐔;♠;♦;●
41252;Quel élément n'est pas un fruit ? 🍐 🍉 ♥ 🥝;♥;🥝;🍐;🍉
41253;Quel élément n'est pas un fruit ? 🍅 🍉 🍌 🔵;🔵;🍉;🍌;🍅
41254;Quel élément n'est pas un fruit ? 🥝 🍉 🐴 🍇;🐴;🍉;🍇;🥝
41255;Quel élément n'est pas une forme ? 🍐 ♥ ▲ ●;🍐;●;▲;♥
41256;Quel élément n'est pas un rond de couleur ? 🔴 🟡 🔵 ★;★;🔵;🟡;🔴
41257;Quel élément n'est pas un rond de couleur ? 🟣 🟡 🟠 ♥;♥;🟡;🟠;🟣
41258;Quel élément n'est pas un objet ? 💎 🎵 🥭 🎁;🥭;🎁;🎵;💎
41259;Quel élément n'est pas un fruit ? 🍇 🍒 🥝 👑;👑;🍇;🍒;🥝
41260;Quel élément n'est pas un rond de couleur ? 🟣 🟡 🟢 🔑;🔑;🟣;🟡;🟢
41261;Quel élément n'est pas une forme ? ● ♦ ♠ 💎;💎;♠;●;♦
41262;Le contraire de calme est bruyant. Le contraire de grand est…;petit;bruyant;derrière;finir
41263;Le contraire de gentil est méchant. Le contraire de dessus est…;dessous;méchant;sale;content
41264;Le contraire de fort est faible. Le contraire de sec est…;mouillé;faible;dessous;nuit
41265;Le contraire de gagner est perdre. Le contraire de jour est…;nuit;perdre;bruyant;vendre
41266;Le contraire de propre est sale. Le contraire de ouvert est…;fermé;sale;méchant;tard
41267;Le contraire de triste est content. Le contraire de chaud est…;froid;content;petit;nuit
41268;Le contraire de gagner est perdre. Le contraire de fort est…;faible;perdre;étroit;dessous
41269;Le contraire de acheter est vendre. Le contraire de facile est…;difficile;vendre;nuit;vide
41270;Le contraire de dessus est dessous. Le contraire de plein est…;vide;dessous;vieux;léger
41271;Le contraire de large est étroit. Le contraire de chaud est…;froid;étroit;perdre;difficile
41272;Le contraire de rapide est lent. Le contraire de neuf est…;vieux;lent;nuit;descendre
41273;Le contraire de gagner est perdre. Le contraire de grand est…;petit;perdre;sombre;mou
41274;Le contraire de tôt est tard. Le contraire de chaud est…;froid;tard;dessous;lent
41275;Le contraire de dessus est dessous. Le contraire de fort est…;faible;dessous;léger;sale
41276;Le contraire de sec est mouillé. Le contraire de devant est…;derrière;mouillé;sombre;vieux
41277;Le contraire de jour est nuit. Le contraire de triste est…;content;nuit;étroit;tard
41278;Le contraire de chaud est froid. Le contraire de commencer est…;finir;froid;difficile;content
41279;Le contraire de facile est difficile. Le contraire de dur est…;mou;difficile;froid;petit
41280;Le contraire de plein est vide. Le contraire de fort est…;faible;vide;froid;content
41281;Le contraire de acheter est vendre. Le contraire de tôt est…;tard;vendre;difficile;mouillé
41282;Le contraire de neuf est vieux. Le contraire de dessus est…;dessous;vieux;léger;vendre
41283;Le contraire de triste est content. Le contraire de acheter est…;vendre;content;sale;finir
41284;Le contraire de triste est content. Le contraire de épais est…;fin;content;bruyant;fermé
41285;Le contraire de haut est bas. Le contraire de clair est…;sombre;bas;dehors;petit
41286;Le contraire de plein est vide. Le contraire de clair est…;sombre;vide;descendre;content
41287;Le contraire de jour est nuit. Le contraire de dur est…;mou;nuit;étroit;mouillé
41288;Le contraire de épais est fin. Le contraire de gagner est…;perdre;fin;dessous;nuit
41289;Le contraire de dessus est dessous. Le contraire de haut est…;bas;dessous;léger;méchant
41290;Le contraire de gentil est méchant. Le contraire de chaud est…;froid;méchant;vendre;finir
41291;Le contraire de haut est bas. Le contraire de jour est…;nuit;bas;perdre;vide
41292;Le contraire de calme est bruyant. Le contraire de monter est…;descendre;bruyant;sombre;lent
41293;Le contraire de devant est derrière. Le contraire de propre est…;sale;derrière;difficile;tard
41294;Le contraire de sec est mouillé. Le contraire de neuf est…;vieux;mouillé;dehors;vendre
41295;Le contraire de calme est bruyant. Le contraire de gagner est…;perdre;bruyant;vendre;vieux
41296;Le contraire de fort est faible. Le contraire de ouvert est…;fermé;faible;fin;dessous
41297;Le contraire de calme est bruyant. Le contraire de ouvert est…;fermé;bruyant;bas;vendre
41298;Le contraire de dur est mou. Le contraire de clair est…;sombre;mou;descendre;faible
41299;Le contraire de fort est faible. Le contraire de lourd est…;léger;faible;dessous;mou
41300;Le contraire de monter est descendre. Le contraire de calme est…;bruyant;descendre;fermé;derrière
41301;Le contraire de dedans est dehors. Le contraire de jour est…;nuit;dehors;difficile;faible
41302;Le contraire de chaud est froid. Le contraire de devant est…;derrière;froid;léger;finir
41303;Le contraire de calme est bruyant. Le contraire de acheter est…;vendre;bruyant;sombre;nuit
41304;Le contraire de triste est content. Le contraire de neuf est…;vieux;content;mou;sombre
41305;Le contraire de épais est fin. Le contraire de triste est…;content;fin;dehors;méchant
41306;Le contraire de lourd est léger. Le contraire de dedans est…;dehors;léger;étroit;bas
41307;Le contraire de dur est mou. Le contraire de monter est…;descendre;mou;tard;léger
41308;Le contraire de dur est mou. Le contraire de ouvert est…;fermé;mou;dehors;content
41309;Le contraire de fort est faible. Le contraire de dessus est…;dessous;faible;froid;tard
41310;Le contraire de dedans est dehors. Le contraire de acheter est…;vendre;dehors;faible;bas
41311;Le contraire de gagner est perdre. Le contraire de large est…;étroit;perdre;fin;léger
41312;Le petit du mouton est l'agneau. Le petit du renard est…;le renardeau;l'agneau;le chiot;le chaton
41313;Le petit du chien est le chiot. Le petit du renard est…;le renardeau;le chiot;l'ourson;le chevreau
41314;Le petit de la vache est le veau. Le petit de l'ours est…;l'ourson;le veau;le chaton;le chevreau
41315;Le petit de la poule est le poussin. Le petit du canard est…;le caneton;le poussin;le chevreau;le porcelet
41316;Le petit de l'ours est l'ourson. Le petit du renard est…;le renardeau;l'ourson;le porcelet;le poulain
41317;Le petit du lion est le lionceau. Le petit du chat est…;le chaton;le lionceau;le chiot;le renardeau
41318;Le petit de la poule est le poussin. Le petit du chien est…;le chiot;le poussin;le lionceau;le caneton
