id;text;correct_answer;choice_2;choice_3;choice_4
1251;Combien font 765 - 17 ?;748;738;743;758
1252;Combien font 553 - 446 ?;107;104;117;102
1253;Combien font 547 - 287 ?;260;265;257;250
1254;Combien font 845 - 313 ?;532;527;533;535
1255;Combien font 642 - 456 ?;186;181;185;183
1256;Combien font 893 - 345 ?;548;551;543;546
1257;Combien font 950 - 270 ?;680;679;683;681
1258;Combien font 241 - 154 ?;87;88;90;97
1259;Combien font 749 - 439 ?;310;311;320;300
1260;Combien font 878 - 389 ?;489;499;491;492
1261;Combien font 5 x 1 ?;5;2;6;4
1262;Combien font 2 x 10 ?;20;16;26;15
1263;Combien font 9 x 5 ?;45;35;55;43
1264;Combien font 10 x 1 ?;10;15;5;12
1265;Combien font 10 x 3 ?;30;28;32;31
1266;Combien font 5 x 3 ?;15;12;13;22
1267;Combien font 4 x 2 ?;8;10;4;13
1268;Combien font 10 x 8 ?;80;90;84;78
1269;Combien font 10 x 9 ?;90;92;95;87
1270;Combien font 2 x 8 ?;16;19;11;26
1271;Combien font 5 x 9 ?;45;51;43;52
1272;Combien font 6 x 1 ?;6;3;7;4
1273;Combien font 5 x 7 ?;35;38;25;32
1274;Combien font 3 x 10 ?;30;32;20;27
1275;Combien font 10 x 2 ?;20;17;18;10
1276;Combien font 9 x 1 ?;9;6;12;7
1277;Combien font 6 x 2 ?;12;7;17;13
1278;Combien font 9 x 10 ?;90;88;93;95
1279;Combien font 8 x 5 ?;40;43;42;50
1280;Combien font 11 x 2 ?;22;24;29;23
1281;Combien font 5 x 8 ?;40;42;50;30
1282;Combien font 6 x 10 ?;60;70;61;50
1283;Combien font 7 x 10 ?;70;67;80;60
1284;Combien font 3 x 2 ?;6;7;16;1
1285;Combien font 5 x 2 ?;10;20;7;5
1286;Combien font 2 x 11 ?;22;18;30;23
1287;Combien font 5 x 6 ?;30;29;40;35
1288;Combien font 4 x 5 ?;20;30;19;23
1289;Combien font 3 x 1 ?;3;5;1;4
1290;Combien font 11 x 5 ?;55;56;65;64
1291;Combien font 7 x 2 ?;14;16;4;24
1292;Combien font 5 x 11 ?;55;58;59;62
1293;Combien font 2 x 4 ?;8;11;7;3
1294;Combien font 11 x 10 ?;110;114;116;109
1295;Combien font 2 x 9 ?;18;20;17;21
1296;Combien font 5 x 5 ?;25;27;24;35
1297;Combien font 8 x 10 ?;80;79;90;82
1298;Combien font 2 x 2 ?;4;9;6;2
1299;Combien font 4 x 1 ?;4;3;7;5
1300;Combien font 10 x 11 ?;110;106;108;117
1301;Quel est le double de 29 ?;58;59;48;57
1302;Quel est le double de 20 ?;40;45;30;35
1303;Quel est le double de 2 ?;4;2;5;9
1304;Quel est le double de 12 ?;24;14;25;21
1305;Quel est le double de 8 ?;16;17;13;6
1306;Quel est le double de 40 ?;80;78;79;90
1307;Quel est le double de 13 ?;26;36;31;27
1308;Quel est le double de 26 ?;52;62;57;51
1309;Quel est le double de 31 ?;62;60;67;61
1310;Quel est le double de 14 ?;28;18;29;30
1311;Quelle est la moitié de 82 ?;41;51;46;42
1312;Quelle est la moitié de 58 ?;29;24;28;39
1313;Quelle est la moitié de 38 ?;19;9;22;14
1314;Quelle est la moitié de 14 ?;7;12;5;8
1315;Quelle est la moitié de 26 ?;13;15;14;8
1316;Quelle est la moitié de 64 ?;32;33;42;37
1317;Quelle est la moitié de 18 ?;9;4;11;12
1318;Quelle est la moitié de 100 ?;50;40;48;55
1319;Quelle est la moitié de 28 ?;14;17;13;19
1320;Quelle est la moitié de 50 ?;25;35;30;27
1321;Quel est le quart de 28 ?;7;4;6;10
1322;Quel est le quart de 20 ?;5;3;6;4
1323;Quelle est la moitié de 34 ?;17;12;7;20
1324;Quelle est la moitié de 16 ?;8;6;7;9
1325;Quelle est la moitié de 8 ?;4;7;2;14
1326;Quel est le quart de 40 ?;10;11;7;9
1327;Quelle est la moitié de 30 ?;15;17;18;25
1328;Quelle est la moitié de 20 ?;10;8;9;11
1329;Quel est le quart de 8 ?;2;5;7;12
1330;Quel est le quart de 12 ?;3;13;4;5
1331;Quel est le quart de 16 ?;4;3;7;5
1332;Quelle est la moitié de 10 ?;5;7;6;8
1333;Quelle est la moitié de 32 ?;16;6;14;19
1334;Quelle est la moitié de 12 ?;6;11;8;4
1335;Quelle est la moitié de 24 ?;12;15;22;7
1336;Quel nombre est le plus grand : 118 ou 162 ?;162;118;;
1337;Quel nombre est le plus grand : 508 ou 344 ?;508;344;;
1338;Quel nombre est le plus grand : 806 ou 165 ?;806;165;;
1339;Quel nombre est le plus grand : 687 ou 207 ?;687;207;;
1340;Quel nombre est le plus grand : 988 ou 138 ?;988;138;;
1341;Quel nombre est le plus grand : 946 ou 539 ?;946;539;;
1342;Quel nombre est le plus grand : 973 ou 677 ?;973;677;;
1343;Quel nombre est le plus grand : 580 ou 958 ?;958;580;;
1344;Quel nombre est le plus grand : 966 ou 203 ?;966;203;;
1345;Quel nombre est le plus grand : 856 ou 968 ?;968;856;;
1346;Quel nombre est le plus grand : 352 ou 490 ?;490;352;;
1347;Quel nombre est le plus grand : 877 ou 347 ?;877;347;;
1348;Quel nombre est le plus grand : 448 ou 705 ?;705;448;;
1349;Quel nombre est le plus grand : 180 ou 880 ?;880;180;;
1350;Quel nombre est le plus grand : 787 ou 916 ?;916;787;;
1351;Quel nombre est le plus petit : 727 ou 977 ?;727;977;;
1352;Quel nombre est le plus petit : 431 ou 160 ?;160;431;;
1353;Quel nombre est le plus petit : 368 ou 951 ?;368;951;;
1354;Quel nombre est le plus petit : 312 ou 249 ?;249;312;;
1355;Quel nombre est le plus petit : 764 ou 495 ?;495;764;;
1356;Quel nombre est le plus petit : 145 ou 439 ?;145;439;;
1357;Quel nombre est le plus petit : 699 ou 149 ?;149;699;;
1358;Quel nombre est le plus petit : 366 ou 575 ?;366;575;;
1359;Quel nombre est le plus petit : 339 ou 465 ?;339;465;;
1360;Quel nombre est le plus petit : 315 ou 435 ?;315;435;;
1361;Tu as 20 euros et tu achètes un objet à 4 euros. Combien te reste-t-il ?;16;6;14;26
1362;Tu as 10 euros et tu achètes un objet à 7 euros. Combien te reste-t-il ?;3;8;13;6
1363;Tu as 50 euros et tu achètes un objet à 7 euros. Combien te reste-t-il ?;43;38;53;45
1364;Tu as 40 euros et tu achètes un objet à 8 euros. Combien te reste-t-il ?;32;37;35;34
1365;Tu as 40 euros et tu achètes un objet à 4 euros. Combien te reste-t-il ?;36;34;33;39
1366;Tu as 40 euros et tu achètes un objet à 9 euros. Combien te reste-t-il ?;31;28;26;34
1367;Tu as 30 euros et tu achètes un objet à 6 euros. Combien te reste-t-il ?;24;19;27;23
1368;Tu as 20 euros et tu achètes un objet à 6 euros. Combien te reste-t-il ?;14;13;15;16
1369;Tu as 40 euros et tu achètes un objet à 2 euros. Combien te reste-t-il ?;38;28;33;43
1370;Tu as 40 euros et tu achètes un objet à 1 euros. Combien te reste-t-il ?;39;36;38;41
1371;Tu as 10 euros et tu achètes un objet à 4 euros. Combien te reste-t-il ?;6;5;7;3
1372;Tu as 10 euros et tu achètes un objet à 9 euros. Combien te reste-t-il ?;1;11;2;6
1373;Tu as 30 euros et tu achètes un objet à 1 euros. Combien te reste-t-il ?;29;39;34;26
1374;Tu as 50 euros et tu achètes un objet à 8 euros. Combien te reste-t-il ?;42;41;47;44
1375;Tu as 30 euros et tu achètes un objet à 7 euros. Combien te reste-t-il ?;23;26;18;33
1376;Combien faut-il ajouter à 60 pour obtenir 100 ?;40;50;45;38
1377;Combien faut-il ajouter à 90 pour obtenir 100 ?;10;13;11;5
1378;Combien faut-il ajouter à 70 pour obtenir 100 ?;30;33;40;32
1379;Combien faut-il ajouter à 30 pour obtenir 100 ?;70;73;75;65
1380;Combien faut-il ajouter à 20 pour obtenir 100 ?;80;75;90;79
1381;Combien faut-il ajouter à 40 pour obtenir 100 ?;60;70;58;63
1382;Combien faut-il ajouter à 10 pour obtenir 100 ?;90;88;80;100
1383;Combien faut-il ajouter à 50 pour obtenir 100 ?;50;60;51;45
1384;Combien faut-il ajouter à 0 pour obtenir 100 ?;100;105;95;98
1385;Combien faut-il ajouter à 80 pour obtenir 100 ?;20;30;19;22
1386;Ana a 14 pommes. Elle en reçoit 33 de plus. Combien Ana a-t-elle de pommes maintenant ?;47;57;45;49
1387;Lou a 51 billes. Elle en reçoit 35 de plus. Combien Lou a-t-elle de billes maintenant ?;86;96;76;91
1388;Lou a 50 ballons. Elle en reçoit 17 de plus. Combien Lou a-t-elle de ballons maintenant ?;67;69;57;72
1389;Ana a 42 pommes. Elle en reçoit 14 de plus. Combien Ana a-t-elle de pommes maintenant ?;56;46;59;51
1390;Nina a 36 images. Elle en reçoit 15 de plus. Combien Nina a-t-elle d'images maintenant ?;51;56;48;49
1391;Ana a 36 ballons. Elle en reçoit 8 de plus. Combien Ana a-t-elle de ballons maintenant ?;44;47;49;34
1392;Mia a 35 ballons. Elle en reçoit 39 de plus. Combien Mia a-t-elle de ballons maintenant ?;74;73;77;76
1393;Leo a 14 images. Il en reçoit 21 de plus. Combien Leo a-t-il d'images maintenant ?;35;38;33;37
1394;Ana a 31 gâteaux. Elle en reçoit 29 de plus. Combien Ana a-t-elle de gâteaux maintenant ?;60;61;70;55
1395;Leo a 40 jouets. Il en reçoit 36 de plus. Combien Leo a-t-il de jouets maintenant ?;76;86;74;81
1396;Nina a 79 bonbons. Elle en donne 14. Combien lui en reste-t-il ?;65;68;63;60
1397;Mia a 70 crayons. Elle en donne 19. Combien lui en reste-t-il ?;51;49;46;53
1398;Noa a 63 crayons. Il en donne 19. Combien lui en reste-t-il ?;44;54;45;43
1399;Leo a 71 ballons. Il en donne 16. Combien lui en reste-t-il ?;55;50;58;65
1400;Nina a 70 crayons. Elle en donne 13. Combien lui en reste-t-il ?;57;56;52;62
3000;Combien font 35 + 296 ?;331;330;326;338
3001;Combien font 167 + 372 ?;539;531;543;547
3002;Combien font 259 + 190 ?;449;443;451;455
3003;Combien font 72 + 592 ?;664;661;669;656
3004;Combien font 283 + 148 ?;431;430;426;436
3005;Combien font 56 + 373 ?;429;437;430;425
3006;Combien font 89 + 304 ?;393;395;389;386
3007;Combien font 369 + 355 ?;724;721;718;716
3008;Combien font 538 + 279 ?;817;810;816;824
3009;Combien font 504 + 585 ?;1089;1085;1093;1097
3010;Combien font 42 + 111 ?;153;161;159;156
3011;Combien font 31 + 37 ?;68;71;60;72
3012;Combien font 164 + 167 ?;331;325;328;334
3013;Combien font 491 + 134 ?;625;633;619;622
3014;Combien font 26 + 315 ?;341;338;334;339
3015;Combien font 368 + 133 ?;501;503;509;504
3016;Combien font 288 + 548 ?;836;828;843;831
3017;Combien font 566 + 282 ?;848;841;840;855
3018;Combien font 63 + 498 ?;561;555;563;553
3019;Combien font 319 + 91 ?;410;411;412;416
3020;Combien font 123 + 334 ?;457;455;456;449
3021;Combien font 87 + 82 ?;169;173;163;174
3022;Combien font 576 + 494 ?;1070;1078;1071;1064
3023;Combien font 597 + 203 ?;800;803;794;796
3024;Combien font 380 + 428 ?;808;812;803;802
3025;Combien font 595 + 310 ?;905;899;904;908
3026;Combien font 401 + 562 ?;963;957;961;969
3027;Combien font 317 + 252 ?;569;566;574;564
3028;Combien font 452 + 233 ?;685;679;688;689
3029;Combien font 515 + 528 ?;1043;1048;1040;1051
3030;Combien font 517 + 242 ?;759;767;764;751
3031;Combien font 111 + 492 ?;603;608;601;604
3032;Combien font 460 + 259 ?;719;718;721;714
3033;Combien font 475 + 82 ?;557;553;562;549
3034;Combien font 293 + 121 ?;414;415;406;419
3035;Combien font 224 + 111 ?;335;339;331;327
3036;Combien font 40 + 127 ?;167;175;174;170
3037;Combien font 14 + 506 ?;520;524;516;523
3038;Combien font 579 + 159 ?;738;739;737;732
3039;Combien font 202 + 338 ?;540;548;542;535
3040;Combien font 438 + 548 ?;986;981;992;979
3041;Combien font 331 + 537 ?;868;873;871;862
3042;Combien font 333 + 598 ?;931;927;932;938
3043;Combien font 455 + 86 ?;541;537;535;542
3044;Combien font 78 + 323 ?;401;393;399;398
3045;Combien font 59 + 38 ?;97;101;100;95
3046;Combien font 408 + 130 ?;538;541;533;537
3047;Combien font 192 + 565 ?;757;759;752;754
3048;Combien font 272 + 151 ?;423;422;429;419
3049;Combien font 354 + 364 ?;718;722;711;726
3050;Combien font 97 + 301 ?;398;399;396;390
3051;Combien font 63 + 214 ?;277;285;278;279
3052;Combien font 34 + 397 ?;431;427;423;426
3053;Combien font 31 + 154 ?;185;193;179;177
3054;Combien font 464 + 113 ?;577;582;574;570
3055;Combien font 377 + 348 ?;725;717;722;720
3056;Combien font 559 + 591 ?;1150;1142;1151;1149
3057;Combien font 287 + 184 ?;471;479;475;465
3058;Combien font 86 + 592 ?;678;680;671;670
3059;Combien font 482 + 401 ?;883;881;876;880
3060;Combien font 291 + 156 ?;447;453;450;449
3061;Combien font 449 + 208 ?;657;660;649;651
3062;Combien font 348 + 516 ?;864;857;861;868
3063;Combien font 524 + 583 ?;1107;1103;1105;1114
3064;Combien font 251 + 531 ?;782;776;780;784
3065;Combien font 546 + 350 ?;896;888;895;901
3066;Combien font 200 + 217 ?;417;410;412;419
3067;Combien font 270 + 56 ?;326;321;333;331
3068;Combien font 105 + 19 ?;124;125;126;117
3069;Combien font 528 + 406 ?;934;926;936;928
3070;Combien font 221 + 341 ?;562;569;556;557
3071;Combien font 130 + 223 ?;353;347;346;348
3072;Combien font 471 + 489 ?;960;957;964;962
3073;Combien font 202 + 395 ?;597;590;596;594
3074;Combien font 502 + 584 ?;1086;1094;1088;1090
3075;Combien font 368 + 340 ?;708;715;700;706
3076;Combien font 492 + 11 ?;503;504;498;496
3077;Combien font 411 + 129 ?;540;544;535;547
3078;Combien font 470 + 307 ?;777;773;781;779
3079;Combien font 438 + 283 ?;721;714;722;728
3080;Combien font 59 + 449 ?;508;500;510;509
3081;Combien font 390 + 218 ?;608;615;606;600
3082;Combien font 280 + 37 ?;317;316;320;325
3083;Combien font 243 + 112 ?;355;356;354;360
3084;Combien font 503 + 473 ?;976;981;970;980
3085;Combien font 505 + 519 ?;1024;1016;1026;1030
3086;Combien font 120 + 279 ?;399;393;392;404
3087;Combien font 231 + 77 ?;308;304;312;306
3088;Combien font 210 + 397 ?;607;610;606;609
3089;Combien font 311 + 127 ?;438;431;440;444
3090;Combien font 219 + 583 ?;802;801;809;807
3091;Combien font 384 + 191 ?;575;572;578;579
3092;Combien font 359 + 257 ?;616;621;613;623
3093;Combien font 305 + 182 ?;487;495;491;482
3094;Combien font 69 + 185 ?;254;257;261;251
3095;Combien font 408 + 115 ?;523;518;527;517
3096;Combien font 70 + 344 ?;414;420;416;413
3097;Combien font 328 + 76 ?;404;398;408;405
3098;Combien font 212 + 397 ?;609;616;615;611
3099;Combien font 242 + 30 ?;272;279;265;275
3100;Combien font 537 + 168 ?;705;697;707;699
3101;Combien font 206 + 424 ?;630;624;632;637
3102;Combien font 188 + 167 ?;355;362;356;351
3103;Combien font 22 + 439 ?;461;464;453;455
3104;Combien font 571 + 453 ?;1024;1029;1019;1027
3105;Combien font 316 + 331 ?;647;654;641;644
3106;Combien font 558 + 368 ?;926;919;929;923
3107;Combien font 490 + 572 ?;1062;1067;1059;1070
3108;Combien font 246 + 407 ?;653;656;649;651
3109;Combien font 21 + 537 ?;558;561;554;566
3110;Combien font 768 - 69 ?;699;697;703;702
3111;Combien font 308 - 95 ?;213;217;205;209
3112;Combien font 379 - 49 ?;330;338;333;327
3113;Combien font 574 - 103 ?;471;473;464;468
3114;Combien font 596 - 190 ?;406;410;412;414
3115;Combien font 445 - 279 ?;166;158;167;164
3116;Combien font 291 - 191 ?;100;101;92;104
3117;Combien font 976 - 700 ?;276;284;270;283
3118;Combien font 791 - 640 ?;151;146;150;155
3119;Combien font 144 - 17 ?;127;120;134;119
3120;Combien font 464 - 64 ?;400;392;394;396
3121;Combien font 658 - 135 ?;523;519;521;526
3122;Combien font 588 - 171 ?;417;409;420;415
3123;Combien font 479 - 442 ?;37;35;39;32
3124;Combien font 800 - 32 ?;768;772;762;770
3125;Combien font 993 - 191 ?;802;809;807;801
3126;Combien font 995 - 464 ?;531;533;529;535
3127;Combien font 698 - 153 ?;545;542;544;553
3128;Combien font 562 - 195 ?;367;369;366;371
3129;Combien font 917 - 336 ?;581;582;579;589
3130;Combien font 993 - 722 ?;271;276;264;269
3131;Combien font 145 - 86 ?;59;67;57;51
3132;Combien font 888 - 747 ?;141;143;145;136
3133;Combien font 905 - 732 ?;173;174;177;170
3134;Combien font 690 - 416 ?;274;270;268;281
3135;Combien font 540 - 5 ?;535;541;528;533
3136;Combien font 195 - 24 ?;171;176;178;177
3137;Combien font 579 - 327 ?;252;245;246;260
3138;Combien font 579 - 391 ?;188;191;192;190
3139;Combien font 985 - 673 ?;312;309;305;313
3140;Combien font 866 - 459 ?;407;402;411;406
3141;Combien font 437 - 266 ?;171;172;166;179
3142;Combien font 586 - 21 ?;565;567;573;563
3143;Combien font 908 - 394 ?;514;507;518;509
3144;Combien font 820 - 596 ?;224;225;219;226
3145;Combien font 491 - 356 ?;135;127;128;140
3146;Combien font 395 - 45 ?;350;352;358;354
3147;Combien font 617 - 197 ?;420;419;427;412
3148;Combien font 658 - 563 ?;95;94;92;101
3149;Combien font 667 - 663 ?;4;12;8;3
3150;Combien font 899 - 158 ?;741;739;743;734
3151;Combien font 679 - 9 ?;670;668;662;664
3152;Combien font 444 - 314 ?;130;137;135;129
3153;Combien font 314 - 232 ?;82;80;88;83
3154;Combien font 625 - 4 ?;621;624;622;625
3155;Combien font 681 - 633 ?;48;47;46;44
3156;Combien font 150 - 53 ?;97;99;100;91
3157;Combien font 918 - 195 ?;723;715;719;731
3158;Combien font 800 - 461 ?;339;337;343;331
3159;Combien font 980 - 836 ?;144;150;138;137
3160;Combien font 654 - 478 ?;176;171;172;174
3161;Combien font 300 - 72 ?;228;232;233;226
3162;Combien font 194 - 15 ?;179;171;183;187
3163;Combien font 366 - 95 ?;271;265;272;273
3164;Combien font 671 - 347 ?;324;327;317;320
3165;Combien font 570 - 269 ?;301;294;309;307
3166;Combien font 115 - 87 ?;28;31;35;23
3167;Combien font 372 - 66 ?;306;301;300;298
3168;Combien font 203 - 201 ?;2;5;0;9
3169;Combien font 416 - 22 ?;394;400;391;393
3170;Combien font 519 - 380 ?;139;134;142;133
3171;Combien font 365 - 144 ?;221;218;215;214
3172;Combien font 707 - 411 ?;296;290;293;292
3173;Combien font 956 - 619 ?;337;336;341;345
3174;Combien font 188 - 51 ?;137;139;140;136
3175;Combien font 494 - 317 ?;177;172;173;171
3176;Combien font 955 - 412 ?;543;547;536;537
3177;Combien font 304 - 241 ?;63;64;69;65
3178;Combien font 607 - 36 ?;571;569;579;572
3179;Combien font 756 - 108 ?;648;649;645;647
3180;Combien font 213 - 75 ?;138;133;142;135
3181;Combien font 879 - 3 ?;876;872;873;875
3182;Combien font 673 - 555 ?;118;125;124;112
3183;Combien font 679 - 355 ?;324;325;332;326
3184;Combien font 376 - 303 ?;73;81;75;67
3185;Combien font 513 - 293 ?;220;228;217;214
3186;Combien font 813 - 635 ?;178;179;184;176
3187;Combien font 306 - 50 ?;256;264;263;259
3188;Combien font 102 - 45 ?;57;51;52;63
3189;Combien font 335 - 90 ?;245;246;243;239
3190;Combien font 414 - 90 ?;324;318;332;322
3191;Combien font 601 - 241 ?;360;352;363;365
3192;Combien font 950 - 643 ?;307;309;303;310
3193;Combien font 814 - 495 ?;319;327;313;311
3194;Combien font 410 - 306 ?;104;105;99;100
3195;Combien font 262 - 211 ?;51;47;53;59
3196;Combien font 553 - 60 ?;493;501;489;498
3197;Combien font 675 - 73 ?;602;601;608;595
3198;Combien font 685 - 545 ?;140;138;132;134
3199;Combien font 981 - 714 ?;267;266;275;264
3200;Combien font 918 - 35 ?;883;880;891;889
3201;Combien font 191 - 136 ?;55;52;61;51
3202;Combien font 897 - 405 ?;492;498;488;484
3203;Combien font 324 - 80 ?;244;252;243;239
3204;Combien font 323 - 137 ?;186;183;193;194
3205;Combien font 998 - 795 ?;203;201;196;199
3206;Combien font 923 - 685 ?;238;237;235;232
3207;Combien font 889 - 328 ?;561;556;553;562
3208;Combien font 966 - 852 ?;114;117;118;115
3209;Combien font 225 - 36 ?;189;190;196;194
3210;Combien font 552 - 169 ?;383;376;381;387
3211;Combien font 931 - 435 ?;496;501;492;495
3212;Combien font 104 - 87 ?;17;24;16;25
3213;Combien font 418 - 383 ?;35;41;33;34
3214;Combien font 447 - 341 ?;106;105;111;112
3215;Combien font 425 - 366 ?;59;67;51;62
3216;Combien font 420 - 15 ?;405;411;403;397
3217;Combien font 177 - 14 ?;163;161;167;155
3218;Combien font 118 - 107 ?;11;5;3;9
3219;Combien font 758 - 109 ?;649;642;646;650
3220;Quel est le résultat de 9 x 5 ?;45;46;49;53
3221;Quel est le résultat de 10 x 4 ?;40;37;36;34
3222;Combien font 1 x 5 ?;5;9;8;11
3223;Combien font 0 x 0 ?;0;1;2;3
3224;Quel est le résultat de 9 x 10 ?;90;87;82;85
3225;Quel est le résultat de 5 x 6 ?;30;35;38;39
3226;Quel est le résultat de 2 x 7 ?;14;15;13;6
3227;Quel est le résultat de 5 x 1 ?;5;9;7;12
3228;Combien font 0 x 1 ?;0;1;2;3
3229;Combien font 0 x 3 ?;0;1;2;3
3230;Quel est le résultat de 10 x 6 ?;60;51;54;53
3231;Quel est le résultat de 5 x 10 ?;50;51;48;58
3232;Quel est le résultat de 6 x 5 ?;30;38;22;39
3233;Quel est le résultat de 1 x 5 ?;5;3;2;1
3234;Combien font 0 x 4 ?;0;1;2;3
3235;Combien font 0 x 2 ?;0;7;9;8
3236;Combien font 0 x 5 ?;0;1;2;3
3237;Combien font 0 x 6 ?;0;1;2;3
3238;Quel est le résultat de 10 x 8 ?;80;76;75;78
3239;Quel est le résultat de 2 x 9 ?;18;26;11;15
3240;Combien font 2 x 1 ?;2;0;3;1
3241;Quel est le résultat de 4 x 5 ?;20;19;26;27
3242;Quel est le résultat de 2 x 3 ?;6;3;0;16
3243;Quel est le résultat de 4 x 2 ?;8;13;4;16
3244;Quel est le résultat de 9 x 2 ?;18;19;15;20
3245;Combien font 0 x 7 ?;0;1;2;3
3246;Combien font 10 x 10 ?;100;93;96;103
3247;Combien font 2 x 6 ?;12;22;18;16
3248;Combien font 0 x 8 ?;0;1;2;3
3249;Combien font 4 x 10 ?;40;30;48;44
3250;Combien font 0 x 9 ?;0;1;2;3
3251;Quel est le résultat de 8 x 5 ?;40;38;41;50
3252;Combien font 10 x 7 ?;70;67;62;77
3253;Combien font 3 x 5 ?;15;13;20;16
3254;Quel est le résultat de 5 x 3 ?;15;7;19;5
3255;Quel est le résultat de 2 x 4 ?;8;7;17;18
3256;Quel est le résultat de 2 x 6 ?;12;8;3;19
3257;Combien font 9 x 2 ?;18;8;11;12
3258;Combien font 1 x 0 ?;0;1;2;3
3259;Combien font 1 x 1 ?;1;2;3;4
3260;Combien font 10 x 6 ?;60;68;52;62
3261;Quel est le résultat de 5 x 5 ?;25;15;27;28
3262;Combien font 1 x 10 ?;10;2;13;11
3263;Quel est le résultat de 5 x 7 ?;35;37;45;40
3264;Quel est le résultat de 5 x 2 ?;10;0;19;18
3265;Quel est le résultat de 2 x 8 ?;16;12;18;24
3266;Quel est le résultat de 1 x 10 ?;10;20;8;17
3267;Combien font 7 x 5 ?;35;40;41;29
3268;Combien font 10 x 4 ?;40;34;41;32
3269;Combien font 1 x 2 ?;2;0;1;3
3270;Combien font 2 x 3 ?;6;7;13;2
3271;Combien font 1 x 3 ?;3;1;2;4
3272;Quel est le résultat de 3 x 5 ?;15;21;8;16
3273;Quel est le résultat de 4 x 10 ?;40;38;48;43
3274;Combien font 5 x 4 ?;20;29;16;19
3275;Quel est le résultat de 1 x 2 ?;2;8;7;12
3276;Quel est le résultat de 10 x 5 ?;50;54;43;42
3277;Combien font 1 x 4 ?;4;2;3;5
3278;Combien font 1 x 6 ?;6;4;5;7
3279;Quel est le résultat de 2 x 5 ?;10;7;0;5
3280;Combien font 6 x 5 ?;30;32;20;21
3281;Quel est le résultat de 5 x 9 ?;45;53;41;50
3282;Combien font 1 x 7 ?;7;5;6;8
3283;Combien font 1 x 8 ?;8;6;7;9
3284;Quel est le résultat de 2 x 2 ?;4;6;1;9
3285;Combien font 10 x 5 ?;50;47;46;40
3286;Combien font 1 x 9 ?;9;7;8;10
3287;Quel est le résultat de 7 x 5 ?;35;40;30;33
3288;Quel est le résultat de 2 x 1 ?;2;9;7;1
3289;Quel est le résultat de 6 x 2 ?;12;4;10;11
3290;Combien font 5 x 10 ?;50;55;46;53
3291;Combien font 0 x 10 ?;0;4;10;7
3292;Quel est le résultat de 7 x 10 ?;70;67;64;66
3293;Combien font 2 x 0 ?;0;8;10;7
3294;Quel est le résultat de 6 x 10 ?;60;70;63;58
3295;Combien font 2 x 7 ?;14;16;22;5
3296;Quel est le résultat de 5 x 4 ?;20;30;13;24
3297;Combien font 2 x 5 ?;10;8;9;11
3298;Quel est le résultat de 3 x 10 ?;30;39;23;40
3299;Quel est le résultat de 10 x 3 ?;30;40;28;32
3300;Combien font 10 x 0 ?;0;7;3;2
3301;Combien font 8 x 2 ?;16;17;7;20
