id;text;correct_answer;choice_2;choice_3;choice_4
22020;"Comment dit-on ""j'ai construit une maison"" en anglais ?";I built a house;I broke my toy;I found a treasure;I opened the present
22021;"Comment dit-on ""j'ai mangé du fromage ce midi"" en anglais ?";I ate cheese at lunch;I ate jam at lunch;I ate chocolate at lunch;I ate chicken at lunch
22022;"Comment dit-on ""j'ai vu mon grand-père le week-end dernier"" en anglais ?";I saw my grandpa last weekend;I saw my uncle last weekend;I saw my niece last weekend;I saw my cousin last weekend
22023;"Comment dit-on ""j'ai fait de la pêche le week-end dernier"" en anglais ?";I did fishing last weekend;I did climbing last weekend;I did skating last weekend;I did volleyball last weekend
22024;"Comment dit-on ""jamais, je me lave les mains"" en anglais ?";I never wash my hands;I often do my homework;I sometimes drink water;I often do sport
22025;"Comment dit-on ""hier"" en anglais ?";yesterday;afternoon;morning;night
22026;"Comment dit-on ""j'ai rencontré un chauffeur hier"" en anglais ?";I met a driver yesterday;I met a pilot yesterday;I met an electrician yesterday;I met an architect yesterday
22027;"Comment dit-on ""un train est plus bruyant que une bicyclette"" en anglais ?";A train is louder than a bicycle;A river is higher than a stream;A truck is higher than a motorbike;A plane is cleaner than a bird
22028;"Comment dit-on ""j'ai porté une cravate hier"" en anglais ?";I wore a tie yesterday;I wore a hat yesterday;I wore a belt yesterday;I wore gloves yesterday
22029;"Que veut dire ""today"" en français ?";aujourd'hui;demain;matin;midi
22030;"Comment dit-on ""j'ai mangé du riz ce midi"" en anglais ?";I ate rice at lunch;I ate chicken at lunch;I ate honey at lunch;I ate chocolate at lunch
22031;"Comment dit-on ""j'ai vu un renard au zoo"" en anglais ?";I saw a fox at the zoo;I saw a wolf at the zoo;I saw a bat at the zoo;I saw a hedgehog at the zoo
22032;"Que veut dire ""widest"" en français ?";le plus large;le plus haut;le plus bruyant;le plus lourd
22033;"Comment dit-on ""j'ai porté un manteau hier"" en anglais ?";I wore a coat yesterday;I wore pyjamas yesterday;I wore trousers yesterday;I wore a belt yesterday
22034;"Comment dit-on ""j'ai vu mon oncle le week-end dernier"" en anglais ?";I saw my uncle last weekend;I saw my twin last weekend;I saw my nephew last weekend;I saw my grandpa last weekend
22035;"Comment dit-on ""un livre est plus propre que une feuille"" en anglais ?";A book is cleaner than a leaf;A train is higher than a bicycle;A building is longer than a house;A rock is higher than a feather
22036;"Comment dit-on ""un camion est plus bruyant que une moto"" en anglais ?";A truck is louder than a motorbike;A plane is longer than a bird;A river is richer than a stream;A rock is cleaner than a feather
22037;"Comment dit-on ""j'ai vu un crocodile au zoo"" en anglais ?";I saw a crocodile at the zoo;I saw an eagle at the zoo;I saw a seal at the zoo;I saw a peacock at the zoo
22038;"Comment dit-on ""un camion est plus chaud que une moto"" en anglais ?";A truck is hotter than a motorbike;A plane is cleaner than a bird;A book is wider than a leaf;A book is louder than a leaf
22039;"Comment dit-on ""une fusée est plus riche qu'une voiture"" en anglais ?";A rocket is richer than a car;A plane is cleaner than a bird;A book is cleaner than a leaf;A truck is hotter than a motorbike
22040;"Comment dit-on ""une montagne est plus lourde que une colline"" en anglais ?";A mountain is heavier than a hill;A truck is louder than a motorbike;A rock is richer than a feather;A building is hotter than a house
22041;"Comment dit-on ""j'ai fermé mon livre"" en anglais ?";I closed my book;I painted a chair;I cleaned my room;I opened the present
22042;"Comment dit-on ""j'ai vu une baleine au zoo"" en anglais ?";I saw a whale at the zoo;I saw a hedgehog at the zoo;I saw a penguin at the zoo;I saw a camel at the zoo
22043;"Que veut dire ""to drink"" en français ?";boire;jouer;écrire;chanter
22044;"Comment dit-on ""j'ai vu un paon au zoo"" en anglais ?";I saw a peacock at the zoo;I saw a lizard at the zoo;I saw a seal at the zoo;I saw a crocodile at the zoo
22045;"Comment dit-on ""j'ai vu un phoque au zoo"" en anglais ?";I saw a seal at the zoo;I saw a swan at the zoo;I saw a crocodile at the zoo;I saw an eagle at the zoo
22046;"Comment dit-on ""j'ai cassé une assiette"" en anglais ?";I broke a plate;I washed the dog;I opened the present;I painted my bike
22047;"Comment dit-on ""demain"" en anglais ?";tomorrow;morning;night;evening
22048;"Comment dit-on ""chanter"" en anglais ?";to sing;to play;to sleep;to read
22049;"Comment dit-on ""j'ai ouvert le cadeau"" en anglais ?";I opened the present;I bought an ice cream;I cleaned the table;I broke a glass
22050;"Comment dit-on ""un rocher est plus bruyant que une plume"" en anglais ?";A rock is louder than a feather;A river is higher than a stream;A truck is richer than a motorbike;A river is longer than a stream
22051;"Comment dit-on ""j'ai rencontré un scientifique hier"" en anglais ?";I met a scientist yesterday;I met a doctor yesterday;I met an architect yesterday;I met a mechanic yesterday
22052;"Comment dit-on ""toujours, je fais du sport"" en anglais ?";I always do sport;I always do my homework;I never do sport;I often walk the dog
22053;"Comment dit-on ""un fleuve est plus long que un ruisseau"" en anglais ?";A river is longer than a stream;A truck is longer than a motorbike;A mountain is hotter than a hill;A truck is cleaner than a motorbike
22054;"Comment dit-on ""aussi lourd que"" en anglais ?";as heavy as;cleanest;heaviest;as hot as
22055;"Comment dit-on ""j'ai pleuré"" en anglais ?";I cried;I flew;I taught;I won
22056;"Comment dit-on ""j'ai vu mon beau-père le week-end dernier"" en anglais ?";I saw my stepfather last weekend;I saw my aunt last weekend;I saw my grandpa last weekend;I saw my uncle last weekend
22057;"Comment dit-on ""je suis allé à la plage hier"" en anglais ?";I went to the beach yesterday;I went to the lake yesterday;I went to the library yesterday;I went to the swimming pool yesterday
22058;"Comment dit-on ""je suis allé à la ferme hier"" en anglais ?";I went to the farm yesterday;I went to the museum yesterday;I went to the park yesterday;I went to the library yesterday
22059;"Comment dit-on ""j'ai vu une chauve-souris au zoo"" en anglais ?";I saw a bat at the zoo;I saw an owl at the zoo;I saw a kangaroo at the zoo;I saw a squirrel at the zoo
22060;"Comment dit-on ""j'ai vu mon neveu le week-end dernier"" en anglais ?";I saw my nephew last weekend;I saw my twin last weekend;I saw my grandpa last weekend;I saw my stepfather last weekend
22061;"Comment dit-on ""j'ai rencontré un dentiste hier"" en anglais ?";I met a dentist yesterday;I met a singer yesterday;I met a plumber yesterday;I met a postman yesterday
22062;"Comment dit-on ""j'ai peint le mur"" en anglais ?";I painted the wall;I washed the dog;I lost my hat;I closed the window
22063;"Comment dit-on ""j'ai envoyé"" en anglais ?";I sent;I flew;I lost;I fell
22064;"Comment dit-on ""une montagne est plus haute que une colline"" en anglais ?";A mountain is higher than a hill;A mountain is wider than a hill;A rock is higher than a feather;A building is cleaner than a house
22065;"Comment dit-on ""j'ai rencontré un acteur hier"" en anglais ?";I met an actor yesterday;I met a singer yesterday;I met a plumber yesterday;I met a scientist yesterday
22066;"Comment dit-on ""un immeuble est plus chaud que une maison"" en anglais ?";A building is hotter than a house;A train is wider than a bicycle;A mountain is hotter than a hill;A book is louder than a leaf
22067;"Comment dit-on ""j'ai vu un hérisson au zoo"" en anglais ?";I saw a hedgehog at the zoo;I saw a fox at the zoo;I saw a kangaroo at the zoo;I saw a penguin at the zoo
22068;"Comment dit-on ""un immeuble est plus riche que une maison"" en anglais ?";A building is richer than a house;A river is cleaner than a stream;A rock is higher than a feather;A book is richer than a leaf
22069;"Comment dit-on ""toujours, je fais mes devoirs"" en anglais ?";I always do my homework;I often do sport;I sometimes tidy my room;I never tidy my room
22070;"Que veut dire ""heaviest"" en français ?";le plus lourd;le plus riche;le plus propre;le plus chaud
22071;"Comment dit-on ""souvent, je bois de l'eau"" en anglais ?";I often drink water;I often do sport;I always do my homework;I sometimes walk the dog
22072;"Comment dit-on ""j'ai peint une chaise"" en anglais ?";I painted a chair;I broke a glass;I opened the fridge;I closed the door
22073;"Que veut dire ""to read"" en français ?";lire;boire;jouer;manger
22074;"Comment dit-on ""un livre est plus lourd que une feuille"" en anglais ?";A book is heavier than a leaf;A building is cleaner than a house;A building is louder than a house;A rock is longer than a feather
22075;"Comment dit-on ""nuit"" en anglais ?";night;morning;yesterday;today
22076;"Que veut dire ""morning"" en français ?";matin;midi;hier;aujourd'hui
22077;"Comment dit-on ""j'ai construit"" en anglais ?";I built;I laughed;I thought;I chose
22078;"Comment dit-on ""un rocher est plus haut que une plume"" en anglais ?";A rock is higher than a feather;A truck is higher than a motorbike;A rock is hotter than a feather;A train is higher than a bicycle
22079;"Que veut dire ""to write"" en français ?";écrire;lire;dormir;manger
22080;"Comment dit-on ""aussi propre que"" en anglais ?";as clean as;hotter than;less heavy than;richer than
22081;"Comment dit-on ""un livre est plus large que une feuille"" en anglais ?";A book is wider than a leaf;A river is richer than a stream;A river is longer than a stream;A book is louder than a leaf
22082;"Comment dit-on ""toujours, je bois de l'eau"" en anglais ?";I always drink water;I sometimes wash my hands;I never do my homework;I always walk the dog
22083;"Comment dit-on ""aussi large que"" en anglais ?";as wide as;less loud than;as heavy as;cleaner than
22084;"Comment dit-on ""plus large que"" en anglais ?";wider than;cleanest;as hot as;longest
22087;"Comment dit-on ""j'ai trouvé un trésor"" en anglais ?";I found a treasure;I lost my ball;I lost my hat;I painted the wall
22088;"Comment dit-on ""j'ai fait du golf le week-end dernier"" en anglais ?";I did golf last weekend;I did tennis last weekend;I did horse riding last weekend;I did skating last weekend
22089;"Comment dit-on ""j'ai porté une robe hier"" en anglais ?";I wore a dress yesterday;I wore a belt yesterday;I wore a coat yesterday;I wore a hat yesterday
22090;"Comment dit-on ""j'ai mangé du pain ce midi"" en anglais ?";I ate bread at lunch;I ate chicken at lunch;I ate pasta at lunch;I ate soup at lunch
22091;"Comment dit-on ""j'ai suivi"" en anglais ?";I followed;I received;I believed;I started
22092;"Comment dit-on ""j'ai voulu"" en anglais ?";I wanted;I believed;I followed;I received
22093;"Comment dit-on ""j'ai perdu mon ballon"" en anglais ?";I lost my ball;I cleaned the table;I found my keys;I closed my book
22094;"Comment dit-on ""un rocher est plus long que une plume"" en anglais ?";A rock is longer than a feather;A building is louder than a house;A building is higher than a house;A mountain is hotter than a hill
22095;"Comment dit-on ""un camion est plus long que une moto"" en anglais ?";A truck is longer than a motorbike;A plane is wider than a bird;A mountain is hotter than a hill;A train is higher than a bicycle
22096;"Comment dit-on ""j'ai joué de la batterie hier"" en anglais ?";I played the drums yesterday;I played the piano yesterday;I played the guitar yesterday;I played the flute yesterday
22097;"Comment dit-on ""j'ai vu un aigle au zoo"" en anglais ?";I saw an eagle at the zoo;I saw a peacock at the zoo;I saw a swan at the zoo;I saw a seal at the zoo
22098;"Comment dit-on ""un train est plus riche que une bicyclette"" en anglais ?";A train is richer than a bicycle;A rock is cleaner than a feather;A truck is longer than a motorbike;A river is wider than a stream
22099;"Comment dit-on ""un immeuble est plus lourd que une maison"" en anglais ?";A building is heavier than a house;A truck is wider than a motorbike;A river is higher than a stream;A rock is louder than a feather
22100;"Comment dit-on ""j'ai porté un pull hier"" en anglais ?";I wore a sweater yesterday;I wore a shirt yesterday;I wore a dress yesterday;I wore a coat yesterday
22101;"Comment dit-on ""j'ai joué de la harpe hier"" en anglais ?";I played the harp yesterday;I played the piano yesterday;I played the flute yesterday;I played the drums yesterday
22102;"Comment dit-on ""j'ai joué de la guitare hier"" en anglais ?";I played the guitar yesterday;I played the piano yesterday;I played the drum yesterday;I played the harp yesterday
22103;"Comment dit-on ""j'ai rencontré un coiffeur hier"" en anglais ?";I met a hairdresser yesterday;I met a musician yesterday;I met a scientist yesterday;I met a postman yesterday
22104;"Comment dit-on ""je suis allé à la bibliothèque hier"" en anglais ?";I went to the library yesterday;I went to the shop yesterday;I went to the farm yesterday;I went to the lake yesterday
22105;"Comment dit-on ""moins bruyant que"" en anglais ?";less loud than;as wide as;hotter than;less hot than
22106;"Comment dit-on ""un camion est plus haut que une moto"" en anglais ?";A truck is higher than a motorbike;A truck is longer than a motorbike;A book is heavier than a leaf;A river is heavier than a stream
22107;"Comment dit-on ""j'ai mangé du gâteau ce midi"" en anglais ?";I ate cake at lunch;I ate bread at lunch;I ate pasta at lunch;I ate jam at lunch
22108;"Comment dit-on ""j'ai perdu mon chapeau"" en anglais ?";I lost my hat;I opened the fridge;I opened the box;I found a coin
22109;"Que veut dire ""richest"" en français ?";le plus riche;le plus bruyant;le plus chaud;le plus propre
22110;"Comment dit-on ""j'ai porté une écharpe hier"" en anglais ?";I wore a scarf yesterday;I wore a tie yesterday;I wore a sweater yesterday;I wore socks yesterday
22111;"Que veut dire ""hottest"" en français ?";le plus chaud;le plus haut;le plus lourd;le plus riche
22112;"Comment dit-on ""jamais, je promène le chien"" en anglais ?";I never walk the dog;I never do sport;I sometimes do my homework;I always drink water
22113;"Comment dit-on ""souvent, je range ma chambre"" en anglais ?";I often tidy my room;I sometimes drink water;I never wash my hands;I often drink water
22114;"Comment dit-on ""une montagne est plus chaude que une colline"" en anglais ?";A mountain is hotter than a hill;A train is richer than a bicycle;A book is heavier than a leaf;A truck is wider than a motorbike
22115;"Comment dit-on ""une fusée est plus haute qu'une voiture"" en anglais ?";A rocket is higher than a car;A rock is heavier than a feather;A train is hotter than a bicycle;A river is longer than a stream
22116;"Comment dit-on ""j'ai mangé du miel ce midi"" en anglais ?";I ate honey at lunch;I ate cheese at lunch;I ate rice at lunch;I ate chocolate at lunch
22117;"Comment dit-on ""un livre est plus riche que une feuille"" en anglais ?";A book is richer than a leaf;A building is heavier than a house;A train is richer than a bicycle;A rock is longer than a feather
22118;"Comment dit-on ""j'ai porté un pyjama hier"" en anglais ?";I wore pyjamas yesterday;I wore gloves yesterday;I wore trousers yesterday;I wore shoes yesterday
22119;"Comment dit-on ""je suis allé à l'hôpital hier"" en anglais ?";I went to the hospital yesterday;I went to the mountain yesterday;I went to the library yesterday;I went to the farm yesterday
22120;"Comment dit-on ""j'ai acheté une glace"" en anglais ?";I bought an ice cream;I broke a plate;I lost my hat;I bought some fruit
22121;"Comment dit-on ""j'ai perdu mon stylo"" en anglais ?";I lost my pen;I built a house;I bought a book;I cleaned my shoes
22122;"Comment dit-on ""j'ai ouvert le frigo"" en anglais ?";I opened the fridge;I built a bridge;I cleaned my shoes;I opened the present
22123;"Comment dit-on ""j'ai lavé mes mains"" en anglais ?";I washed my hands;I opened the box;I opened the present;I closed my book
22124;"Comment dit-on ""j'ai fait du volley le week-end dernier"" en anglais ?";I did volleyball last weekend;I did horse riding last weekend;I did skiing last weekend;I did swimming last weekend
22125;"Comment dit-on ""j'ai vu un dauphin au zoo"" en anglais ?";I saw a dolphin at the zoo;I saw a hedgehog at the zoo;I saw an octopus at the zoo;I saw a giraffe at the zoo
22126;"Comment dit-on ""un fleuve est plus haut que un ruisseau"" en anglais ?";A river is higher than a stream;A river is richer than a stream;A rock is longer than a feather;A plane is hotter than a bird
22127;"Comment dit-on ""j'ai lu"" en anglais ?";I read;I lost;I won;I fell
22128;"Comment dit-on ""aussi long que"" en anglais ?";as long as;higher than;richer than;less loud than
22129;"Comment dit-on ""j'ai rencontré un boucher hier"" en anglais ?";I met a butcher yesterday;I met a journalist yesterday;I met a sailor yesterday;I met an architect yesterday
22130;"Comment dit-on ""j'ai rencontré un peintre hier"" en anglais ?";I met a painter yesterday;I met a postman yesterday;I met a sailor yesterday;I met an electrician yesterday
22131;"Comment dit-on ""j'ai cru"" en anglais ?";I believed;I wanted;I heard;I followed
22132;"Comment dit-on ""aussi chaud que"" en anglais ?";as hot as;as wide as;as long as;wider than
22133;"Comment dit-on ""une montagne est plus large que une colline"" en anglais ?";A mountain is wider than a hill;A book is longer than a leaf;A book is cleaner than a leaf;A building is higher than a house
22134;"Comment dit-on ""j'ai vu un écureuil au zoo"" en anglais ?";I saw a squirrel at the zoo;I saw a hedgehog at the zoo;I saw a penguin at the zoo;I saw a crab at the zoo
22135;"Comment dit-on ""jamais, je fais mes devoirs"" en anglais ?";I never do my homework;I sometimes do my homework;I never tidy my room;I often wash my hands
22136;"Comment dit-on ""j'ai fait de l'escalade le week-end dernier"" en anglais ?";I did climbing last weekend;I did tennis last weekend;I did skating last weekend;I did gymnastics last weekend
22137;"Comment dit-on ""j'ai vu ma nièce le week-end dernier"" en anglais ?";I saw my niece last weekend;I saw my cousin last weekend;I saw my uncle last weekend;I saw my nephew last weekend
22138;"Comment dit-on ""j'ai mangé de la soupe ce midi"" en anglais ?";I ate soup at lunch;I ate chocolate at lunch;I ate salad at lunch;I ate chicken at lunch
22139;"Comment dit-on ""j'ai vu une pieuvre au zoo"" en anglais ?";I saw an octopus at the zoo;I saw a crab at the zoo;I saw a dolphin at the zoo;I saw a kangaroo at the zoo
22140;"Comment dit-on ""un camion est plus lourd que une moto"" en anglais ?";A truck is heavier than a motorbike;A building is cleaner than a house;A rock is louder than a feather;A river is longer than a stream
22141;"Comment dit-on ""une fusée est plus lourde qu'une voiture"" en anglais ?";A rocket is heavier than a car;A mountain is richer than a hill;A book is louder than a leaf;A truck is higher than a motorbike
22142;"Comment dit-on ""un livre est plus bruyant que une feuille"" en anglais ?";A book is louder than a leaf;A book is higher than a leaf;A rock is longer than a feather;A river is wider than a stream
22143;"Comment dit-on ""je suis allé au zoo hier"" en anglais ?";I went to the zoo yesterday;I went to the swimming pool yesterday;I went to the market yesterday;I went to the mountain yesterday
22144;"Comment dit-on ""j'ai fait de l'équitation le week-end dernier"" en anglais ?";I did horse riding last weekend;I did gymnastics last weekend;I did swimming last weekend;I did judo last weekend
22145;"Comment dit-on ""un immeuble est plus large que une maison"" en anglais ?";A building is wider than a house;A plane is hotter than a bird;A rock is higher than a feather;A mountain is hotter than a hill
22146;"Comment dit-on ""un train est plus haut que une bicyclette"" en anglais ?";A train is higher than a bicycle;A river is richer than a stream;A book is hotter than a leaf;A train is richer than a bicycle
22147;"Comment dit-on ""j'ai trouvé"" en anglais ?";I found;I broke;I cried;I drove
22148;"Comment dit-on ""j'ai peint mon vélo"" en anglais ?";I painted my bike;I closed the window;I lost my hat;I bought some fruit
22149;"Comment dit-on ""une fusée est plus longue qu'une voiture"" en anglais ?";A rocket is longer than a car;A plane is heavier than a bird;A truck is longer than a motorbike;A rock is wider than a feather
22150;"Comment dit-on ""plus lourd que"" en anglais ?";heavier than;wider than;less high than;as clean as
22151;"Comment dit-on ""j'ai entendu"" en anglais ?";I heard;I waited;I followed;I received
22152;"Comment dit-on ""j'ai vu une girafe au zoo"" en anglais ?";I saw a giraffe at the zoo;I saw a bat at the zoo;I saw a hedgehog at the zoo;I saw a kangaroo at the zoo
22153;"Comment dit-on ""un immeuble est plus bruyant que une maison"" en anglais ?";A building is louder than a house;A rock is louder than a feather;A truck is wider than a motorbike;A train is louder than a bicycle
22154;"Comment dit-on ""j'ai construit un pont"" en anglais ?";I built a bridge;I found a treasure;I painted the wall;I bought an ice cream
22155;"Comment dit-on ""j'ai rencontré un facteur hier"" en anglais ?";I met a postman yesterday;I met a baker yesterday;I met a journalist yesterday;I met a lawyer yesterday
22156;"Comment dit-on ""souvent, je promène le chien"" en anglais ?";I often walk the dog;I never do my homework;I never drink water;I often wash my hands
22157;"Comment dit-on ""plus chaud que"" en anglais ?";hotter than;heaviest;loudest;less wide than
22158;"Comment dit-on ""j'ai fait du ski le week-end dernier"" en anglais ?";I did skiing last weekend;I did skating last weekend;I did judo last weekend;I did rugby last weekend
22159;"Comment dit-on ""j'ai souri"" en anglais ?";I smiled;I flew;I learned;I read
22160;"Comment dit-on ""j'ai construit une tour"" en anglais ?";I built a tower;I painted a chair;I painted the wall;I opened the fridge
22161;"Comment dit-on ""j'ai trouvé mes clés"" en anglais ?";I found my keys;I broke my toy;I painted my bike;I closed the window
22162;"Que veut dire ""bird"" en français ?";oiseau;vache;mouton;cochon
22163;"Comment dit-on ""j'ai vu un chameau au zoo"" en anglais ?";I saw a camel at the zoo;I saw a hedgehog at the zoo;I saw a squirrel at the zoo;I saw an octopus at the zoo
22164;"Comment dit-on ""un fleuve est plus propre que un ruisseau"" en anglais ?";A river is cleaner than a stream;A river is richer than a stream;A building is cleaner than a house;A plane is louder than a bird
22165;"Comment dit-on ""j'ai oublié"" en anglais ?";I forgot;I built;I cried;I caught
22166;"Comment dit-on ""j'ai rencontré un plombier hier"" en anglais ?";I met a plumber yesterday;I met a driver yesterday;I met an architect yesterday;I met a painter yesterday
22167;"Comment dit-on ""j'ai mangé du yaourt ce midi"" en anglais ?";I ate yogurt at lunch;I ate soup at lunch;I ate pasta at lunch;I ate rice at lunch
22168;"Comment dit-on ""j'ai acheté un livre"" en anglais ?";I bought a book;I broke a plate;I opened the present;I cleaned my shoes
22169;"Comment dit-on ""j'ai porté une chemise hier"" en anglais ?";I wore a shirt yesterday;I wore socks yesterday;I wore a jacket yesterday;I wore pyjamas yesterday
22170;"Comment dit-on ""jamais, je bois de l'eau"" en anglais ?";I never drink water;I always do sport;I often tidy my room;I often wash my hands
22171;"Comment dit-on ""une fusée est plus large qu'une voiture"" en anglais ?";A rocket is wider than a car;A river is richer than a stream;A truck is cleaner than a motorbike;A mountain is hotter than a hill
22172;"Comment dit-on ""un immeuble est plus propre que une maison"" en anglais ?";A building is cleaner than a house;A building is louder than a house;A river is hotter than a stream;A truck is hotter than a motorbike
22173;"Comment dit-on ""j'ai lavé la voiture"" en anglais ?";I washed the car;I lost my hat;I built a house;I broke a glass
22174;"Comment dit-on ""j'ai joué de la trompette hier"" en anglais ?";I played the trumpet yesterday;I played the flute yesterday;I played the harp yesterday;I played the piano yesterday
22175;"Comment dit-on ""j'ai acheté des fruits"" en anglais ?";I bought some fruit;I lost my hat;I broke a plate;I opened the present
22176;"Comment dit-on ""j'ai vu un requin au zoo"" en anglais ?";I saw a shark at the zoo;I saw a bat at the zoo;I saw a giraffe at the zoo;I saw a hedgehog at the zoo
22177;"Comment dit-on ""j'ai vu mon cousin le week-end dernier"" en anglais ?";I saw my cousin last weekend;I saw my aunt last weekend;I saw my stepmother last weekend;I saw my uncle last weekend
22178;"Comment dit-on ""un train est plus large que une bicyclette"" en anglais ?";A train is wider than a bicycle;A mountain is hotter than a hill;A rock is cleaner than a feather;A truck is louder than a motorbike
22179;"Comment dit-on ""parfois, je range ma chambre"" en anglais ?";I sometimes tidy my room;I never tidy my room;I often tidy my room;I always tidy my room
22180;"Que veut dire ""longest"" en français ?";le plus long;le plus chaud;le plus large;le plus propre
22181;"Comment dit-on ""j'ai vu un loup au zoo"" en anglais ?";I saw a wolf at the zoo;I saw a whale at the zoo;I saw a kangaroo at the zoo;I saw a squirrel at the zoo
22182;"Comment dit-on ""une montagne est plus bruyante que une colline"" en anglais ?";A mountain is louder than a hill;A river is wider than a stream;A river is hotter than a stream;A mountain is cleaner than a hill
22183;"Comment dit-on ""une fusée est plus bruyante qu'une voiture"" en anglais ?";A rocket is louder than a car;A river is longer than a stream;A river is higher than a stream;A rock is hotter than a feather
22184;"Comment dit-on ""j'ai cassé mon jouet"" en anglais ?";I broke my toy;I built a tower;I found a coin;I cleaned the table
22185;"Comment dit-on ""jamais, je fais du sport"" en anglais ?";I never do sport;I sometimes drink water;I never walk the dog;I never tidy my room
22186;"Comment dit-on ""j'ai vu un zèbre au zoo"" en anglais ?";I saw a zebra at the zoo;I saw a dolphin at the zoo;I saw a bat at the zoo;I saw a wolf at the zoo
22187;"Comment dit-on ""j'ai vu ma belle-mère le week-end dernier"" en anglais ?";I saw my stepmother last weekend;I saw my aunt last weekend;I saw my nephew last weekend;I saw my uncle last weekend
22188;"Comment dit-on ""j'ai porté un chapeau hier"" en anglais ?";I wore a hat yesterday;I wore gloves yesterday;I wore a scarf yesterday;I wore socks yesterday
22189;"Comment dit-on ""aussi riche que"" en anglais ?";as rich as;longest;heavier than;cleaner than
22190;"Comment dit-on ""j'ai mangé de la salade ce midi"" en anglais ?";I ate salad at lunch;I ate soup at lunch;I ate bread at lunch;I ate rice at lunch
22191;"Comment dit-on ""je suis allé au musée hier"" en anglais ?";I went to the museum yesterday;I went to the market yesterday;I went to the shop yesterday;I went to the beach yesterday
22192;"Comment dit-on ""j'ai vu un crabe au zoo"" en anglais ?";I saw a crab at the zoo;I saw a shark at the zoo;I saw an owl at the zoo;I saw a giraffe at the zoo
22193;"Comment dit-on ""un livre est plus haut que une feuille"" en anglais ?";A book is higher than a leaf;A plane is hotter than a bird;A train is heavier than a bicycle;A train is louder than a bicycle
22194;"Comment dit-on ""moins propre que"" en anglais ?";less clean than;widest;highest;as clean as
22195;"Comment dit-on ""un livre est plus long que une feuille"" en anglais ?";A book is longer than a leaf;A train is heavier than a bicycle;A truck is louder than a motorbike;A book is louder than a leaf
22196;"Comment dit-on ""parfois, je bois de l'eau"" en anglais ?";I sometimes drink water;I always walk the dog;I always do sport;I often wash my hands
22197;"Comment dit-on ""j'ai joué du piano hier"" en anglais ?";I played the piano yesterday;I played the drum yesterday;I played the drums yesterday;I played the trumpet yesterday
22198;"Comment dit-on ""j'ai attendu"" en anglais ?";I waited;I heard;I wanted;I believed
22199;"Comment dit-on ""une fusée est plus propre qu'une voiture"" en anglais ?";A rocket is cleaner than a car;A train is higher than a bicycle;A train is wider than a bicycle;A train is heavier than a bicycle
