id;text;correct_answer;choice_2;choice_3;choice_4
40031;Quelle forme vient ensuite ? ♥ ★ ♥ ★ ♥ …;★;♥;♦;▲
40032;Quelle forme vient ensuite ? ● ♥ ● ♥ ● …;♥;●;▲;■
40033;Quelle forme vient ensuite ? ♦ ♥ ♦ ♥ ♦ …;♥;♦;■;●
40034;Quelle forme vient ensuite ? ▲ ★ ▲ ★ ▲ …;★;▲;●;♥
40035;Quelle forme vient ensuite ? ▲ ♦ ▲ ♦ ▲ …;♦;▲;●;■
40036;Quelle forme vient ensuite ? ♦ ★ ♦ ★ ♦ …;★;♦;▲;♥
40037;Quelle forme vient ensuite ? ● ▲ ● ▲ ● …;▲;●;★;♦
40038;Quelle forme vient ensuite ? ● ♦ ● ♦ ● …;♦;●;■;★
40039;Quelle forme vient ensuite ? ♦ ● ♦ ● ♦ …;●;♦;■;▲
40040;Que vient ensuite ? 🟡 🟣 🟡 🟣 🟡 …;🟣;🟡;🔴;🔵
40041;Que vient ensuite ? 🍋 🍐 🍋 🍐 🍋 …;🍐;🍋;🍍;🍒
40042;Que vient ensuite ? 🎁 🎵 🎁 🎵 🎁 …;🎵;🎁;🔑;💎
40043;Que vient ensuite ? 🐘 🐹 🐘 🐹 🐘 …;🐹;🐘;🐵;🐨
40044;Que vient ensuite ? 🐟 🐺 🐟 🐺 🐟 …;🐺;🐟;🐶;🐰
40045;Que vient ensuite ? 🍑 🍎 🍑 🍎 🍑 …;🍎;🍑;🥭;🍊
40046;Que vient ensuite ? 🎈 🎵 🎈 🎵 🎈 …;🎵;🎈;👑;🔑
40047;Que vient ensuite ? 🔵 🟡 🔵 🟡 🔵 …;🟡;🔵;🟢;🟣
40048;Que vient ensuite ? 🍋 🍒 🍋 🍒 🍋 …;🍒;🍋;🍊;🍇
40049;Que vient ensuite ? 🍊 🍅 🍊 🍅 🍊 …;🍅;🍊;🍒;🍑
40050;Que vient ensuite ? 🍎 🍋 🍎 🍋 🍎 …;🍋;🍎;🥝;🥭
40051;Que vient ensuite ? 🐯 🐱 🐯 🐱 🐯 …;🐱;🐯;🐼;🐰
40052;Que vient ensuite ? 🐶 🐹 🐶 🐹 🐶 …;🐹;🐶;🐘;🐨
40053;Que vient ensuite ? 🔔 🎁 🔔 🎁 🔔 …;🎁;🔔;⭐;👑
40054;Que vient ensuite ? 🍎 🍍 🍎 🍍 🍎 …;🍍;🍎;🥝;🍉
40055;Que vient ensuite ? 🎵 🎈 🎵 🎈 🎵 …;🎈;🎵;🎁;⭐
40056;Que vient ensuite ? 🎈 👑 🎈 👑 🎈 …;👑;🎈;🎁;🎵
40057;Que vient ensuite ? 🎵 👑 🎵 👑 🎵 …;👑;🎵;⭐;🔔
40058;Que vient ensuite ? 🟢 🔴 🟢 🔴 🟢 …;🔴;🟢;🟠;🟡
40059;Que vient ensuite ? ⭐ 👑 ⭐ 👑 ⭐ …;👑;⭐;🎵;💎
40060;Que vient ensuite ? 🟣 🔴 🟣 🔴 🟣 …;🔴;🟣;🟢;🟡
40061;Que vient ensuite ? 🍅 🍑 🍅 🍑 🍅 …;🍑;🍅;🍓;🍊
40062;Que vient ensuite ? 🐟 🐭 🐟 🐭 🐟 …;🐭;🐟;🐦;🐻
40063;Que vient ensuite ? 🔴 🟡 🔴 🟡 🔴 …;🟡;🔴;🟣;🟠
40064;Que vient ensuite ? 🎵 🔑 🎵 🔑 🎵 …;🔑;🎵;💎;🔔
40065;Que vient ensuite ? 🟢 🟠 🟢 🟠 🟢 …;🟠;🟢;🟣;🟡
40066;Que vient ensuite ? 🟠 🟣 🟠 🟣 🟠 …;🟣;🟠;🔵;🟡
40067;Que vient ensuite ? 🟣 🟠 🟣 🟠 🟣 …;🟠;🟣;🟢;🟡
40068;Que vient ensuite ? ⭐ 💎 ⭐ 💎 ⭐ …;💎;⭐;🔑;🔔
40069;Que vient ensuite ? 🍋 🍑 🍋 🍑 🍋 …;🍑;🍋;🍎;🍅
40070;Que vient ensuite ? 🐸 🐼 🐸 🐼 🐸 …;🐼;🐸;🐺;🐘
40071;Que vient ensuite ? 🍓 🥝 🍓 🥝 🍓 …;🥝;🍓;🍊;🍑
40072;Que vient ensuite ? 🍎 🍊 🍎 🍊 🍎 …;🍊;🍎;🍌;🍓
40073;Que vient ensuite ? 🐻 🐦 🐻 🐦 🐻 …;🐦;🐻;🐹;🐯
40074;Que vient ensuite ? 🐺 🦊 🐺 🦊 🐺 …;🦊;🐺;🐮;🐸
40075;Que vient ensuite ? 🟠 🔵 🟠 🔵 🟠 …;🔵;🟠;🟡;🟣
40076;Que vient ensuite ? 🟢 🟣 🟢 🟣 🟢 …;🟣;🟢;🟡;🔴
40077;Que vient ensuite ? 🐼 🐯 🐼 🐯 🐼 …;🐯;🐼;🐺;🐴
40078;Que vient ensuite ? 🟢 🟡 🟢 🟡 🟢 …;🟡;🟢;🟣;🔴
40079;Que vient ensuite ? 🍒 🍉 🍒 🍉 🍒 …;🍉;🍒;🍑;🍇
40080;Que vient ensuite ? 🔔 👑 🔔 👑 🔔 …;👑;🔔;⭐;💎
40081;Que vient ensuite ? 🎈 🔔 🎈 🔔 🎈 …;🔔;🎈;🎵;💎
40082;Que vient ensuite ? 🥭 🍋 🥭 🍋 🥭 …;🍋;🥭;🍇;🍍
40083;Que vient ensuite ? 🦊 🐝 🦊 🐝 🦊 …;🐝;🦊;🐵;🐘
40084;Que vient ensuite ? 🥭 🍉 🥭 🍉 🥭 …;🍉;🥭;🍊;🍍
40085;Que vient ensuite ? 🍒 🍑 🍒 🍑 🍒 …;🍑;🍒;🍎;🍋
40086;Que vient ensuite ? 💎 🔑 💎 🔑 💎 …;🔑;💎;🔔;🎵
40087;Que vient ensuite ? 🟢 🔵 🟢 🔵 🟢 …;🔵;🟢;🟣;🟡
40088;Que vient ensuite ? 💎 🎁 💎 🎁 💎 …;🎁;💎;🎈;🎵
40089;Que vient ensuite ? 🍊 🍐 🍊 🍐 🍊 …;🍐;🍊;🍌;🍇
40090;Que vient ensuite ? 🐮 🐟 🐮 🐟 🐮 …;🐟;🐮;🐺;🐔
40091;Que vient ensuite ? 🐸 🐺 🐸 🐺 🐸 …;🐺;🐸;🐶;🐨
40092;Que vient ensuite ? 🔴 🟠 🔴 🟠 🔴 …;🟠;🔴;🔵;🟣
40093;Que vient ensuite ? 🍓 🍍 🍓 🍍 🍓 …;🍍;🍓;🍇;🍊
40094;Que vient ensuite ? 🍊 🍌 🍊 🍌 🍊 …;🍌;🍊;🍒;🍎
40095;Que vient ensuite ? 🥭 🍊 🥭 🍊 🥭 …;🍊;🥭;🍒;🥝
40096;Que vient ensuite ? 🐮 🐝 🐮 🐝 🐮 …;🐝;🐮;🦁;🐼
40097;Que vient ensuite ? 🔑 🎁 🔑 🎁 🔑 …;🎁;🔑;🔔;⭐
40098;Que vient ensuite ? 🍒 🍐 🍒 🍐 🍒 …;🍐;🍒;🍊;🍍
40099;Que vient ensuite ? 🥭 🍅 🥭 🍅 🥭 …;🍅;🥭;🍐;🍒
40100;Quel dessin ne va pas avec les autres ? ■ 🎁 ♥ ●;🎁;■;♥;●
40101;Quel dessin ne va pas avec les autres ? ♦ 🎈 ● ★;🎈;♦;●;★
40102;Quel dessin ne va pas avec les autres ? 🥝 🍎 🍅 👑;👑;🍅;🥝;🍎
40103;Quel dessin ne va pas avec les autres ? 🟠 🟣 ● 🟡;●;🟣;🟡;🟠
40104;Quel dessin ne va pas avec les autres ? ⭐ ♥ ● ★;⭐;♥;★;●
40105;Quel dessin ne va pas avec les autres ? ● 🍊 ★ ♦;🍊;♦;★;●
40106;Quel dessin ne va pas avec les autres ? 🐝 🐹 🐮 🎵;🎵;🐝;🐮;🐹
40107;Quel dessin ne va pas avec les autres ? 🐯 🔔 🐘 🐻;🔔;🐘;🐻;🐯
40108;Quel dessin ne va pas avec les autres ? 🎵 🔑 ■ ⭐;■;🎵;🔑;⭐
40109;Quel dessin ne va pas avec les autres ? 🐘 🐨 🐺 💎;💎;🐘;🐺;🐨
40110;Quel dessin ne va pas avec les autres ? 🟡 🐵 🐯 🐴;🟡;🐴;🐯;🐵
40111;Quel dessin ne va pas avec les autres ? 🔵 🔔 🎁 ⭐;🔵;🎁;🔔;⭐
40112;Quel dessin ne va pas avec les autres ? 🍇 🔑 🍎 🍐;🔑;🍎;🍐;🍇
40113;Quel dessin ne va pas avec les autres ? ♦ ● ★ 🟢;🟢;♦;★;●
40114;Quel dessin ne va pas avec les autres ? 🔴 🍋 🟣 🔵;🍋;🟣;🔴;🔵
40115;Quel dessin ne va pas avec les autres ? 🔔 🍐 🎈 👑;🍐;🎈;🔔;👑
40116;Quel dessin ne va pas avec les autres ? ♦ 🍒 ■ ♥;🍒;■;♥;♦
40117;Quel dessin ne va pas avec les autres ? 🟠 🔵 🔴 🐢;🐢;🔵;🟠;🔴
40118;Quel dessin ne va pas avec les autres ? 💎 🔔 👑 🐷;🐷;🔔;👑;💎
40119;Quel dessin ne va pas avec les autres ? 🎁 ⭐ ■ 🔔;■;🎁;⭐;🔔
40120;Quel dessin ne va pas avec les autres ? ★ ▲ 👑 ■;👑;■;▲;★
40121;Quel dessin ne va pas avec les autres ? 🟠 🟣 🟢 ●;●;🟣;🟢;🟠
40122;Quel dessin ne va pas avec les autres ? 🟣 🥭 🟢 🟡;🥭;🟣;🟡;🟢
40123;Quel dessin ne va pas avec les autres ? 🟠 🐢 🐟 🐷;🟠;🐢;🐷;🐟
40124;Quel dessin ne va pas avec les autres ? 🍍 🥭 ♦ 🍎;♦;🥭;🍍;🍎
40125;Quel dessin ne va pas avec les autres ? 🍒 ▲ 🍑 🍐;▲;🍑;🍐;🍒
40126;Quel dessin ne va pas avec les autres ? ■ 🟢 🔵 🟡;■;🔵;🟢;🟡
40127;Quel dessin ne va pas avec les autres ? 🥭 🍊 🍋 🐟;🐟;🥭;🍊;🍋
40128;Quel dessin ne va pas avec les autres ? 🍎 🥝 🍓 🎈;🎈;🍎;🍓;🥝
40129;Quel dessin ne va pas avec les autres ? 🔴 🟢 🟠 🔔;🔔;🟠;🟢;🔴
40130;Quel dessin ne va pas avec les autres ? 🟠 🔴 🐝 🟡;🐝;🟠;🔴;🟡
40131;Quel dessin ne va pas avec les autres ? 🍅 🍓 🐺 🍎;🐺;🍎;🍅;🍓
40132;Quel dessin ne va pas avec les autres ? 🟠 🟡 🟢 🐟;🐟;🟡;🟠;🟢
40133;Quel dessin ne va pas avec les autres ? 🍓 🎵 🔔 👑;🍓;👑;🎵;🔔
40134;Quel dessin ne va pas avec les autres ? 🦊 🐵 🎈 🐨;🎈;🦊;🐵;🐨
40135;Quel dessin ne va pas avec les autres ? 🍊 👑 🍌 🍓;👑;🍓;🍊;🍌
40136;Quel dessin ne va pas avec les autres ? 🍇 🔵 🔴 🟢;🍇;🔴;🟢;🔵
40137;Quel dessin ne va pas avec les autres ? 🟠 🐢 🟢 🔵;🐢;🔵;🟢;🟠
40138;Quel dessin ne va pas avec les autres ? 🐟 ● 🦁 🐭;●;🦁;🐭;🐟
40139;Quel dessin ne va pas avec les autres ? 🐱 ● 🐷 🦁;●;🐱;🦁;🐷
40140;Quel dessin ne va pas avec les autres ? 🔴 🟠 🍍 🟡;🍍;🟠;🔴;🟡
40141;Quel dessin ne va pas avec les autres ? 🐹 ⭐ 💎 🔑;🐹;⭐;💎;🔑
40142;Quel dessin ne va pas avec les autres ? 🍅 🍒 🥭 🎈;🎈;🍅;🍒;🥭
40143;Quel dessin ne va pas avec les autres ? 🍑 🍇 🔴 🍉;🔴;🍑;🍉;🍇
40144;Quel dessin ne va pas avec les autres ? 🎵 ★ 🔑 👑;★;👑;🎵;🔑
40145;Quel dessin ne va pas avec les autres ? 🟡 🐼 🟠 🔵;🐼;🟡;🟠;🔵
40146;Quel dessin ne va pas avec les autres ? 🍋 💎 🔔 🎁;🍋;💎;🔔;🎁
40147;Quel dessin ne va pas avec les autres ? ⭐ 🔑 🎈 🍌;🍌;🎈;🔑;⭐
40148;Quel dessin ne va pas avec les autres ? 🍋 🐔 🐘 🐴;🍋;🐴;🐘;🐔
40149;Quel dessin ne va pas avec les autres ? 👑 🍑 🎁 🎵;🍑;🎵;👑;🎁
40150;Quel dessin ne va pas avec les autres ? 🐨 💎 🐭 🐵;💎;🐵;🐭;🐨
40151;Quel dessin ne va pas avec les autres ? 🎵 🍓 ⭐ 🎈;🍓;🎵;⭐;🎈
40152;Quel dessin ne va pas avec les autres ? 🍇 🍉 🍅 🐟;🐟;🍅;🍇;🍉
40153;Quel dessin ne va pas avec les autres ? 🍐 🍊 🥝 🟡;🟡;🍐;🥝;🍊
40154;Quel dessin ne va pas avec les autres ? 🐔 🐴 ♦ 🐮;♦;🐮;🐔;🐴
40155;Quel dessin ne va pas avec les autres ? 🐟 🐷 🐰 🍍;🍍;🐟;🐰;🐷
40156;Quel dessin ne va pas avec les autres ? ● 🔔 🔑 🎵;●;🔔;🔑;🎵
40157;Quel dessin ne va pas avec les autres ? ■ ♦ ● 🔔;🔔;♦;■;●
40158;Quel dessin ne va pas avec les autres ? 🐷 🍓 🍊 🍇;🐷;🍓;🍊;🍇
40159;Quel dessin ne va pas avec les autres ? 🍒 🍐 🍇 🎁;🎁;🍐;🍒;🍇
40160;Le chat 🐱 fait miaou. La vache 🐮 fait…;meuh;miaou;bêê;couic
40161;Le chat 🐱 fait miaou. Le canard 🐦 fait…;coincoin;miaou;cocorico;aouuuu
40162;Le chat 🐱 fait miaou. Le mouton 🐑 fait…;bêê;miaou;cocorico;grrr
40163;Le chat 🐱 fait miaou. Le cochon 🐷 fait…;groin groin;miaou;aouuuu;bêê
40164;Le chat 🐱 fait miaou. Le coq 🐔 fait…;cocorico;miaou;grrr;coincoin
40165;Le chat 🐱 fait miaou. Le lion 🦁 fait…;rrrooaar;miaou;ouaf;coa coa
40166;Le chat 🐱 fait miaou. La grenouille 🐸 fait…;coa coa;miaou;groin groin;coincoin
40167;Le chat 🐱 fait miaou. Le cheval 🐴 fait…;hiiii;miaou;rrrooaar;coa coa
40168;Le chat 🐱 fait miaou. L'abeille 🐝 fait…;bzzz;miaou;coincoin;coa coa
40169;Le chat 🐱 fait miaou. L'ours 🐻 fait…;grrr;miaou;meuh;groin groin
40170;Le chat 🐱 fait miaou. La souris 🐭 fait…;couic;miaou;aouuuu;bzzz
40171;Le chat 🐱 fait miaou. Le loup 🐺 fait…;aouuuu;miaou;couic;bêê
40172;Le chien 🐶 fait ouaf. Le chat 🐱 fait…;miaou;ouaf;bêê;meuh
40173;Le chien 🐶 fait ouaf. La vache 🐮 fait…;meuh;ouaf;hiiii;miaou
40174;Le chien 🐶 fait ouaf. Le canard 🐦 fait…;coincoin;ouaf;groin groin;meuh
40175;Le chien 🐶 fait ouaf. Le mouton 🐑 fait…;bêê;ouaf;aouuuu;hiiii
40176;Le chien 🐶 fait ouaf. Le cochon 🐷 fait…;groin groin;ouaf;bêê;hiiii
40177;Le chien 🐶 fait ouaf. Le coq 🐔 fait…;cocorico;ouaf;miaou;bêê
40178;Le chien 🐶 fait ouaf. Le lion 🦁 fait…;rrrooaar;ouaf;couic;aouuuu
40179;Le chien 🐶 fait ouaf. La grenouille 🐸 fait…;coa coa;ouaf;meuh;bzzz
40180;Le chien 🐶 fait ouaf. Le cheval 🐴 fait…;hiiii;ouaf;meuh;bêê
40181;Le chien 🐶 fait ouaf. L'abeille 🐝 fait…;bzzz;ouaf;grrr;cocorico
40182;Le chien 🐶 fait ouaf. L'ours 🐻 fait…;grrr;ouaf;aouuuu;coa coa
40183;Le chien 🐶 fait ouaf. La souris 🐭 fait…;couic;ouaf;aouuuu;coincoin
40184;Le chien 🐶 fait ouaf. Le loup 🐺 fait…;aouuuu;ouaf;groin groin;bêê
40185;La vache 🐮 fait meuh. Le chat 🐱 fait…;miaou;meuh;rrrooaar;bêê
40186;La vache 🐮 fait meuh. Le chien 🐶 fait…;ouaf;meuh;cocorico;coa coa
40187;La vache 🐮 fait meuh. Le canard 🐦 fait…;coincoin;meuh;aouuuu;rrrooaar
40188;La vache 🐮 fait meuh. Le mouton 🐑 fait…;bêê;meuh;hiiii;groin groin
40189;La vache 🐮 fait meuh. Le cochon 🐷 fait…;groin groin;meuh;grrr;coa coa
40190;Quel est l'animal le plus petit ? 🐝 🐭 🐱 🐸;🐝;🐭;🐱;🐸
40191;Quel est l'animal le plus petit ? 🐮 🐝 🐘 🦁;🐝;🐮;🐘;🦁
40192;Quel est l'animal le plus petit ? 🐱 🐝 🐶 🐰;🐝;🐱;🐶;🐰
40193;Quel est l'animal le plus petit ? 🐝 🐷 🐘 🐸;🐝;🐷;🐘;🐸
40194;Quel est l'animal le plus petit ? 🐝 🐱 🐶 🐭;🐝;🐱;🐶;🐭
40195;Quel est l'animal le plus grand ? 🐷 🐮 🐴 🐰;🐴;🐷;🐮;🐰
40196;Quel est l'animal le plus petit ? 🐰 🐷 🐮 🐴;🐰;🐷;🐮;🐴
40197;Quel est l'animal le plus grand ? 🐻 🐱 🐶 🐔;🐻;🐱;🐶;🐔
40198;Quel est l'animal le plus grand ? 🐶 🐷 🐭 🐔;🐷;🐶;🐭;🐔
40199;Quel est l'animal le plus petit ? 🐝 🐸 🐷 🐶;🐝;🐸;🐷;🐶
40200;Quel est l'animal le plus grand ? 🐘 🦁 🐴 🐻;🐘;🦁;🐴;🐻
40201;Quel est l'animal le plus grand ? 🐻 🐸 🐱 🐔;🐻;🐸;🐱;🐔
40202;Quel est l'animal le plus grand ? 🐻 🐰 🐷 🐔;🐻;🐰;🐷;🐔
40203;Quel est l'animal le plus petit ? 🐴 🐘 🐻 🐱;🐱;🐴;🐘;🐻
40204;Quel est l'animal le plus grand ? 🦁 🐮 🐝 🐱;🦁;🐮;🐝;🐱
40205;Quel est l'animal le plus grand ? 🐴 🐝 🐱 🐻;🐴;🐝;🐱;🐻
40206;Quel est l'animal le plus petit ? 🐝 🐸 🐭 🐷;🐝;🐸;🐭;🐷
40207;Quel est l'animal le plus grand ? 🐸 🐻 🐝 🐭;🐻;🐸;🐝;🐭
40208;Quel est l'animal le plus petit ? 🐝 🐱 🦁 🐻;🐝;🐱;🦁;🐻
40209;Quel est l'animal le plus petit ? 🐔 🐰 🐝 🐻;🐝;🐔;🐰;🐻
40210;Quel est l'animal le plus grand ? 🐭 🐱 🐰 🐝;🐱;🐭;🐰;🐝
40211;Quel est l'animal le plus grand ? 🐴 🐷 🐱 🐸;🐴;🐷;🐱;🐸
40212;Quel est l'animal le plus grand ? 🐸 🐝 🐰 🐔;🐰;🐸;🐝;🐔
40213;Quel est l'animal le plus grand ? 🐮 🐰 🐴 🐻;🐴;🐮;🐰;🐻
40214;Quel est l'animal le plus grand ? 🐰 🐮 🐴 🐷;🐴;🐰;🐮;🐷
40215;Quel est l'animal le plus grand ? 🐰 🐸 🐔 🐮;🐮;🐰;🐸;🐔
40216;Quel est l'animal le plus grand ? 🐔 🐻 🐭 🐸;🐻;🐔;🐭;🐸
40217;Quel est l'animal le plus petit ? 🐴 🐘 🐸 🐔;🐸;🐴;🐘;🐔
40218;Quel est l'animal le plus petit ? 🐘 🐱 🐸 🐔;🐸;🐘;🐱;🐔
40219;Quel est l'animal le plus grand ? 🐮 🐶 🦁 🐸;🦁;🐮;🐶;🐸
40220;Quel est l'animal le plus petit ? 🐸 🐶 🐝 🐱;🐝;🐸;🐶;🐱
40221;Quel est l'animal le plus petit ? 🐭 🐷 🐝 🐶;🐝;🐭;🐷;🐶
40222;Quel est l'animal le plus grand ? 🦁 🐮 🐴 🐱;🐴;🦁;🐮;🐱
40223;Quel est l'animal le plus petit ? 🐮 🐶 🐘 🐔;🐔;🐮;🐶;🐘
40224;Quel est l'animal le plus petit ? 🦁 🐔 🐭 🐷;🐭;🦁;🐔;🐷
40225;Quel est l'animal le plus grand ? 🐘 🐴 🐮 🐱;🐘;🐴;🐮;🐱
40226;Quel est l'animal le plus petit ? 🐔 🐷 🦁 🐘;🐔;🐷;🦁;🐘
40227;Quel est l'animal le plus petit ? 🐮 🐴 🐘 🐰;🐰;🐮;🐴;🐘
40228;Quel est l'animal le plus petit ? 🐷 🐶 🐘 🐝;🐝;🐷;🐶;🐘
40229;Quel est l'animal le plus grand ? 🐴 🐮 🐶 🐰;🐴;🐮;🐶;🐰
40230;Sacha a 🥭🥭, Jade a 🥭. Qui a le moins de 🥭 ?;Jade;Sacha;Personne;Les deux pareils
40231;Nina a 🍓🍓🍓🍓🍓, Hugo a 🍓🍓🍓. Qui a le moins de 🍓 ?;Hugo;Nina;Personne;Les deux pareils
40232;Tom a 🍌🍌🍌🍌🍌, Emma a 🍌. Qui a le moins de 🍌 ?;Emma;Tom;Personne;Les deux pareils
40233;Zoé a ⭐⭐⭐⭐, Hugo a ⭐⭐⭐⭐⭐. Qui a le plus de ⭐ ?;Hugo;Zoé;Personne;Les deux pareils
40234;Léo a 🍋🍋🍋, Nina a 🍋🍋🍋🍋🍋. Qui a le moins de 🍋 ?;Léo;Nina;Personne;Les deux pareils
40235;Théo a 🎁🎁🎁🎁🎁, Sacha a 🎁🎁🎁. Qui a le moins de 🎁 ?;Sacha;Théo;Personne;Les deux pareils
40236;Mia a 🍐🍐🍐🍐, Théo a 🍐. Qui a le plus de 🍐 ?;Mia;Théo;Personne;Les deux pareils
40237;Léa a 🍉🍉🍉🍉, Hugo a 🍉🍉🍉🍉🍉. Qui a le moins de 🍉 ?;Léa;Hugo;Personne;Les deux pareils
40238;Max a 🎵🎵🎵, Sacha a 🎵🎵🎵🎵🎵🎵. Qui a le plus de 🎵 ?;Sacha;Max;Personne;Les deux pareils
40239;Jade a 🍑🍑🍑🍑🍑, Emma a 🍑🍑🍑🍑. Qui a le plus de 🍑 ?;Jade;Emma;Personne;Les deux pareils
40240;Nina a 🍊, Léa a 🍊🍊🍊🍊🍊. Qui a le moins de 🍊 ?;Nina;Léa;Personne;Les deux pareils
40241;Enzo a 🍓🍓🍓, Sacha a 🍓🍓🍓🍓. Qui a le plus de 🍓 ?;Sacha;Enzo;Personne;Les deux pareils
40242;Théo a 💎💎💎💎, Enzo a 💎💎💎💎💎. Qui a le plus de 💎 ?;Enzo;Théo;Personne;Les deux pareils
40243;Nina a 🎁🎁🎁🎁🎁🎁, Alice a 🎁🎁. Qui a le moins de 🎁 ?;Alice;Nina;Personne;Les deux pareils
40244;Jade a 🎁🎁🎁🎁🎁🎁, Léo a 🎁🎁🎁🎁. Qui a le plus de 🎁 ?;Jade;Léo;Personne;Les deux pareils
40245;Sacha a 🍋🍋🍋🍋, Mia a 🍋🍋🍋🍋🍋. Qui a le moins de 🍋 ?;Sacha;Mia;Personne;Les deux pareils
40246;Max a 🍒🍒🍒🍒🍒, Zoé a 🍒🍒🍒🍒. Qui a le moins de 🍒 ?;Zoé;Max;Personne;Les deux pareils
40247;Nina a 🍉🍉, Sacha a 🍉🍉🍉. Qui a le moins de 🍉 ?;Nina;Sacha;Personne;Les deux pareils
40248;Alice a 🍐🍐🍐, Zoé a 🍐🍐🍐🍐. Qui a le plus de 🍐 ?;Zoé;Alice;Personne;Les deux pareils
40249;Jade a 🔔🔔🔔🔔🔔, Lina a 🔔🔔🔔🔔🔔🔔. Qui a le moins de 🔔 ?;Jade;Lina;Personne;Les deux pareils
40250;Tom a 🍉🍉🍉, Zoé a 🍉🍉. Qui a le plus de 🍉 ?;Tom;Zoé;Personne;Les deux pareils
40251;Alice a 🔑🔑🔑, Sacha a 🔑🔑🔑🔑. Qui a le moins de 🔑 ?;Alice;Sacha;Personne;Les deux pareils
40252;Alice a 🔔🔔🔔🔔🔔, Emma a 🔔🔔🔔. Qui a le plus de 🔔 ?;Alice;Emma;Personne;Les deux pareils
40253;Max a 🎵🎵🎵🎵🎵, Noah a 🎵🎵🎵🎵🎵🎵. Qui a le plus de 🎵 ?;Noah;Max;Personne;Les deux pareils
40254;Max a 🍍🍍🍍🍍🍍🍍, Léa a 🍍🍍🍍🍍🍍. Qui a le plus de 🍍 ?;Max;Léa;Personne;Les deux pareils
40255;Noah a 🎈🎈🎈🎈, Mia a 🎈🎈🎈. Qui a le plus de 🎈 ?;Noah;Mia;Personne;Les deux pareils
40256;Enzo a 🍑, Mia a 🍑🍑🍑🍑🍑. Qui a le moins de 🍑 ?;Enzo;Mia;Personne;Les deux pareils
40257;Hugo a 🍒🍒🍒🍒, Léo a 🍒🍒🍒🍒🍒🍒. Qui a le moins de 🍒 ?;Hugo;Léo;Personne;Les deux pareils
40258;Max a 🍇🍇🍇🍇🍇🍇, Alice a 🍇. Qui a le plus de 🍇 ?;Max;Alice;Personne;Les deux pareils
40259;Tom a 🍑🍑, Enzo a 🍑🍑🍑🍑. Qui a le moins de 🍑 ?;Tom;Enzo;Personne;Les deux pareils
40260;Tom a 🍉🍉🍉🍉, Léa a 🍉🍉. Qui a le moins de 🍉 ?;Léa;Tom;Personne;Les deux pareils
